MODEL,MAKE,MODEL,VEHICLE CLASS,ENGINE SIZE,CYLINDERS,TRANSMISSION,FUEL,FUEL CONSUMPTION*,,,,CO2 EMISSIONS 
2005,AUDI,A4 AVANT QUATTRO,STATION WAGON - SMALL,3.1,6,AS6,Z,14.2,9.7,12.2,23,281
2005,AUDI,A4 CABRIOLET,SUBCOMPACT,1.8,4,AV,Z,11.6,8.6,10.2,28,235
2005,AUDI,A4 CABRIOLET,SUBCOMPACT,3,6,AV,Z,12.8,9,11.1,25,255
2005,AUDI,A4 CABRIOLET QUATTRO,SUBCOMPACT,3,6,AS5,Z,14.5,9.9,12.4,23,285
2005,AUDI,A4 QUATTRO,COMPACT,1.8,4,AS5,Z,13.2,9,11.3,25,260
2005,AUDI,A4 QUATTRO,COMPACT,1.8,4,M6,Z,12.7,8.6,10.8,26,248
2005,AUDI,A4 QUATTRO,COMPACT,3,6,AS5,Z,14.5,9.9,12.4,23,285
2005,AUDI,A4 QUATTRO,COMPACT,3,6,M6,Z,14.5,9.8,12.4,23,285
2005,AUDI,A4 QUATTRO,COMPACT,3.1,6,AS6,Z,14.2,9.7,12.2,23,281
2005,AUDI,A6 AVANT QUATTRO,STATION WAGON - MID-SIZE,3.1,6,AS6,Z,15.2,9.9,12.8,22,294
2005,AUDI,A6 QUATTRO,MID-SIZE,3.1,6,AS6,Z,14.2,9.7,12.2,23,281
2005,AUDI,A6 QUATTRO,MID-SIZE,4.2,8,AS6,Z,15.2,11,13.3,21,306
2005,AUDI,A8,MID-SIZE,4.2,8,AS6,Z,15,10.5,13,22,299
2005,AUDI,A8L,FULL-SIZE,4.2,8,AS6,Z,15,10.5,13,22,299
2005,AUDI,A8L,FULL-SIZE,6,12,AS6,Z,17.8,12.3,15.3,18,352
2005,AUDI,ALLROAD QUATTRO,SUV,2.7,6,AS5,Z,16,11.5,14,20,322
2005,AUDI,ALLROAD QUATTRO,SUV,2.7,6,M6,Z,16.5,11.1,14.1,20,324
2005,AUDI,S4,COMPACT,4.2,8,AS6,Z,15,10.7,13.1,22,301
2005,AUDI,S4,COMPACT,4.2,8,M6,Z,17.6,12,15.1,19,347
2005,AUDI,S4 AVANT,STATION WAGON - SMALL,4.2,8,AS6,Z,15,10.7,13.1,22,301
2005,AUDI,S4 AVANT,STATION WAGON - SMALL,4.2,8,M6,Z,17.6,12,15.1,19,347
2005,AUDI,S4 CABRIOLET,SUBCOMPACT,4.2,8,AS6,Z,14.9,11,13.1,22,301
2005,AUDI,S4 CABRIOLET,SUBCOMPACT,4.2,8,M6,Z,17.6,12,15.1,19,347
2005,AUDI,TT COUPE,MINICOMPACT,1.8,4,AS6,Z,12.8,8.9,11,26,253
2005,AUDI,TT COUPE QUATTRO,MINICOMPACT,1.8,4,M6,Z,13.2,9,11.3,25,260
2005,AUDI,TT COUPE QUATTRO,MINICOMPACT,3.2,6,AS6,Z,12,9.6,10.9,26,251
2005,AUDI,TT ROADSTER,TWO-SEATER,1.8,4,AS6,Z,13.4,9,11.4,25,262
2005,AUDI,TT ROADSTER QUATTRO,TWO-SEATER,1.8,4,M6,Z,13.2,9,11.3,25,260
2005,AUDI,TT ROADSTER QUATTRO,TWO-SEATER,3.2,6,AS6,Z,12.3,9.6,11.1,25,255
2005,BENTLEY,ARNAGE,MID-SIZE,6.7,8,A4,Z,25.1,17.4,21.6,13,497
2005,BENTLEY,ARNAGE LWB,FULL-SIZE,6.7,8,A4,Z,25.1,17.4,21.6,13,497
2005,BENTLEY,CONTINENTAL GT,COMPACT,6,12,AS5,Z,22.9,14.3,19,15,437
2005,BMW,320i,COMPACT,2.2,6,A5,Z,13.1,8.8,11.2,25,258
2005,BMW,320i,COMPACT,2.2,6,M5,Z,12.8,8.6,10.9,26,251
2005,BMW,325Ci,SUBCOMPACT,2.5,6,A5,Z,13.8,9.5,11.9,24,274
2005,BMW,325Ci,SUBCOMPACT,2.5,6,AM6,Z,12,8,10.2,28,235
2005,BMW,325Ci,SUBCOMPACT,2.5,6,M5,Z,13.1,8.8,11.2,25,258
2005,BMW,325Ci CONVERTIBLE,MINICOMPACT,2.5,6,A5,Z,14.3,9.7,12.2,23,281
2005,BMW,325Ci CONVERTIBLE,MINICOMPACT,2.5,6,AM6,Z,12.8,8.7,10.9,26,251
2005,BMW,325Ci CONVERTIBLE,MINICOMPACT,2.5,6,M5,Z,14.2,9.5,12.1,23,278
2005,BMW,325i,COMPACT,2.5,6,A5,Z,13.8,9.5,11.9,24,274
2005,BMW,325i,COMPACT,2.5,6,AM6,Z,12,8,10.2,28,235
2005,BMW,325i,COMPACT,2.5,6,M5,Z,13.1,8.8,11.2,25,258
2005,BMW,325i SPORT WAGON,STATION WAGON - SMALL,2.5,6,A5,Z,13.8,9.5,11.9,24,274
2005,BMW,325i SPORT WAGON,STATION WAGON - SMALL,2.5,6,AM6,Z,12,8,10.2,28,235
2005,BMW,325i SPORT WAGON,STATION WAGON - SMALL,2.5,6,M5,Z,13.1,8.8,11.2,25,258
2005,BMW,325xi,COMPACT,2.5,6,A5,Z,13.7,9.8,12,24,276
2005,BMW,325xi,COMPACT,2.5,6,M5,Z,13.6,9.5,11.8,24,271
2005,BMW,325xi SPORT WAGON,STATION WAGON - SMALL,2.5,6,A5,Z,13.7,9.8,12,24,276
2005,BMW,325xi SPORT WAGON,STATION WAGON - SMALL,2.5,6,M5,Z,13.9,9.7,12,24,276
2005,BMW,330Ci,SUBCOMPACT,3,6,A5,Z,13.8,9.5,11.9,24,274
2005,BMW,330Ci,SUBCOMPACT,3,6,AM6,Z,12.8,8.6,10.9,26,251
2005,BMW,330Ci,SUBCOMPACT,3,6,M6,Z,13.2,8.7,11.2,25,258
2005,BMW,330Ci CONVERTIBLE,MINICOMPACT,3,6,A5,Z,14.4,10.1,12.4,23,285
2005,BMW,330Ci CONVERTIBLE,MINICOMPACT,3,6,AM6,Z,13.3,8.9,11.3,25,260
2005,BMW,330Ci CONVERTIBLE,MINICOMPACT,3,6,M6,Z,13.6,9,11.6,24,267
2005,BMW,330i,COMPACT,3,6,A5,Z,13.8,9.5,11.9,24,274
2005,BMW,330i,COMPACT,3,6,AM6,Z,12.8,8.6,10.9,26,251
2005,BMW,330i,COMPACT,3,6,M6,Z,13.2,8.7,11.2,25,258
2005,BMW,330xi,COMPACT,3,6,A5,Z,14.6,10.2,12.6,22,290
2005,BMW,330xi,COMPACT,3,6,M6,Z,13.3,8.8,11.3,25,260
2005,BMW,525i,MID-SIZE,2.5,6,A6,Z,14,9,11.8,24,271
2005,BMW,525i,MID-SIZE,2.5,6,AM6,Z,12,8,10.2,28,235
2005,BMW,525i,MID-SIZE,2.5,6,M6,Z,13.9,9,11.7,24,269
2005,BMW,530i,MID-SIZE,3,6,A6,Z,13.7,8.9,11.6,24,267
2005,BMW,530i,MID-SIZE,3,6,AM6,Z,12.8,8.6,10.9,26,251
2005,BMW,530i,MID-SIZE,3,6,M6,Z,13.2,8.7,11.2,25,258
2005,BMW,545i,MID-SIZE,4.4,8,A6,Z,14.6,9.7,12.4,23,285
2005,BMW,545i,MID-SIZE,4.4,8,AM6,Z,16.1,10.2,13.4,21,308
2005,BMW,545i,MID-SIZE,4.4,8,M6,Z,16,10.2,13.4,21,308
2005,BMW,645Ci,SUBCOMPACT,4.4,8,A6,Z,14.6,9.7,12.4,23,285
2005,BMW,645Ci,SUBCOMPACT,4.4,8,AM6,Z,16.1,10.2,13.4,21,308
2005,BMW,645Ci,SUBCOMPACT,4.4,8,M6,Z,16,10.2,13.4,21,308
2005,BMW,645Ci CONVERTIBLE,SUBCOMPACT,4.4,8,A6,Z,14.8,9.8,12.6,22,290
2005,BMW,645Ci CONVERTIBLE,SUBCOMPACT,4.4,8,AM6,Z,17.3,11.1,14.5,19,334
2005,BMW,645Ci CONVERTIBLE,SUBCOMPACT,4.4,8,M6,Z,17.4,11.1,14.6,19,336
2005,BMW,745i,FULL-SIZE,4.4,8,A6,Z,14.8,9.8,12.6,22,290
2005,BMW,745Li,FULL-SIZE,4.4,8,A6,Z,14.8,9.8,12.6,22,290
2005,BMW,760i,FULL-SIZE,6,12,A6,Z,17.6,11.2,14.7,19,338
2005,BMW,760Li,FULL-SIZE,6,12,A6,Z,17.6,11.2,14.7,19,338
2005,BMW,M3,SUBCOMPACT,3.2,6,AM6,Z,14.9,10.4,12.9,22,297
2005,BMW,M3,SUBCOMPACT,3.2,6,M6,Z,16.2,10.6,13.7,21,315
2005,BMW,M3 CONVERTIBLE,MINICOMPACT,3.2,6,AM6,Z,15.4,11.2,13.5,21,311
2005,BMW,M3 CONVERTIBLE,MINICOMPACT,3.2,6,M6,Z,16.6,11.1,14.1,20,324
2005,BMW,X3,SUV,2.5,6,A5,Z,15.7,10.9,13.5,21,311
2005,BMW,X3,SUV,2.5,6,M6,Z,15.2,10.5,13.1,22,301
2005,BMW,X3,SUV,3,6,A5,Z,16.5,11,14,20,322
2005,BMW,X3,SUV,3,6,M6,Z,15.4,10.4,13.2,21,304
2005,BMW,X5,SUV,3,6,A6,Z,16.6,12.2,14.6,19,336
2005,BMW,X5,SUV,3,6,M6,Z,17.7,11.9,15.1,19,347
2005,BMW,X5,SUV,4.4,8,A6,Z,16.5,11.7,14.3,20,329
2005,BMW,X5 4.8IS,SUV,4.8,8,A6,Z,16.4,11.9,14.4,20,331
2005,BMW,Z4 ROADSTER,TWO-SEATER,2.5,6,A5,Z,12.9,9.1,11.2,25,258
2005,BMW,Z4 ROADSTER,TWO-SEATER,2.5,6,AM6,Z,12.1,8.3,10.4,27,239
2005,BMW,Z4 ROADSTER,TWO-SEATER,2.5,6,M5,Z,13.2,9.3,11.4,25,262
2005,BMW,Z4 ROADSTER,TWO-SEATER,3,6,A5,Z,13.8,9.5,11.9,24,274
2005,BMW,Z4 ROADSTER,TWO-SEATER,3,6,AM6,Z,12.1,8.2,10.4,27,239
2005,BMW,Z4 ROADSTER,TWO-SEATER,3,6,M6,Z,12.9,8.8,11,26,253
2005,BUICK,ALLURE,MID-SIZE,3.6,6,A4,X,13.9,9.5,11.9,24,274
2005,BUICK,ALLURE,MID-SIZE,3.8,6,A4,X,13.4,8.7,11.3,25,260
2005,BUICK,CENTURY,MID-SIZE,3.1,6,A4,X,13.2,8.6,11.1,25,255
2005,BUICK,LESABRE,FULL-SIZE,3.8,6,A4,X,13.4,8.7,11.3,25,260
2005,BUICK,PARK AVENUE,FULL-SIZE,3.8,6,A4,X,13.4,8.7,11.3,25,260
2005,BUICK,PARK AVENUE #,FULL-SIZE,3.8,6,A4,Z,15,9.7,12.6,22,290
2005,BUICK,RAINIER AWD,SUV,4.2,6,A4,X,17.3,12.5,15.1,19,347
2005,BUICK,RAINIER AWD,SUV,5.3,8,A4,X,18.2,13.4,16,18,368
2005,BUICK,RENDEZVOUS,SUV,3.4,6,A4,X,14.2,9.8,12.2,23,281
2005,BUICK,RENDEZVOUS,SUV,3.6,6,A4,X,14.4,9.6,12.2,23,281
2005,BUICK,RENDEZVOUS AWD,SUV,3.4,6,A4,X,14.3,10.3,12.5,23,288
2005,BUICK,RENDEZVOUS AWD,SUV,3.6,6,A4,X,14.9,10.2,12.8,22,294
2005,BUICK,TERRAZA,MINIVAN,3.5,6,A4,X,14.9,10.4,12.9,22,297
2005,BUICK,TERRAZA AWD,MINIVAN,3.5,6,A4,X,15.4,11.2,13.5,21,311
2005,CADILLAC,ARMORED DEVILLE,FULL-SIZE,4.6,8,A4,X,19.1,13.1,16.4,17,377
2005,CADILLAC,CTS,MID-SIZE,2.8,6,A5,X,14.7,9.6,12.4,23,285
2005,CADILLAC,CTS,MID-SIZE,2.8,6,M6,X,15.2,9.5,12.6,22,290
2005,CADILLAC,CTS,MID-SIZE,3.6,6,A5,X,15,9.4,12.5,23,288
2005,CADILLAC,CTS,MID-SIZE,3.6,6,M6,X,15.7,9.6,13,22,299
2005,CADILLAC,CTS,MID-SIZE,5.7,8,M6,Z,16.9,11,14.2,20,327
2005,CADILLAC,DEVILLE,FULL-SIZE,4.6,8,A4,X,14.9,9.7,12.6,22,290
2005,CADILLAC,ESCALADE AWD,SUV,6,8,A4,Z,21.9,17.3,19.8,14,455
2005,CADILLAC,ESCALADE ESV AWD,SUV,6,8,A4,Z,21.9,17.3,19.8,14,455
2005,CADILLAC,ESCALADE EXT AWD,PICKUP TRUCK - STANDARD,6,8,A4,Z,21.9,17.3,19.8,14,455
2005,CADILLAC,SRX,SUV,3.6,6,AS5,X,16,10.9,13.7,21,315
2005,CADILLAC,SRX,SUV,4.6,8,AS5,Z,17.3,11.1,14.5,19,334
2005,CADILLAC,SRX AWD,SUV,3.6,6,AS5,X,17.1,11.5,14.6,19,336
2005,CADILLAC,SRX AWD,SUV,4.6,8,AS5,Z,17.9,11.2,14.9,19,343
2005,CADILLAC,STS,MID-SIZE,3.6,6,AS5,X,15.9,10.4,13.4,21,308
2005,CADILLAC,STS,MID-SIZE,4.6,8,AS5,Z,15.9,10.2,13.3,21,306
2005,CADILLAC,STS AWD,MID-SIZE,4.6,8,AS5,Z,17.6,11.4,14.8,19,340
2005,CADILLAC,XLR,TWO-SEATER,4.6,8,AS5,Z,15.9,10.2,13.3,21,306
2005,CHEVROLET,ASTRO CARGO,VAN - CARGO,4.3,6,A4,X,16.4,12.1,14.5,19,334
2005,CHEVROLET,ASTRO CARGO AWD,VAN - CARGO,4.3,6,A4,X,19.1,14.7,17.2,16,396
2005,CHEVROLET,ASTRO PASSENGER,VAN - PASSENGER,4.3,6,A4,X,16.3,12,14.4,20,331
2005,CHEVROLET,ASTRO PASSENGER AWD,VAN - PASSENGER,4.3,6,A4,X,19.1,14.7,17.2,16,396
2005,CHEVROLET,AVEO,SUBCOMPACT,1.6,4,A4,X,10.3,7.6,9.1,31,209
2005,CHEVROLET,AVEO,SUBCOMPACT,1.6,4,M5,X,10.1,7.3,8.9,32,205
2005,CHEVROLET,BLAZER 4X4,SUV,4.3,6,A4,X,19.1,14.7,17.2,16,396
2005,CHEVROLET,BLAZER 4X4,SUV,4.3,6,M5,X,17.3,12.8,15.3,18,352
2005,CHEVROLET,C1500 AVALANCHE,PICKUP TRUCK - STANDARD,5.3,8,A4,X,18.2,13.5,16.1,18,370
2005,CHEVROLET,C1500 AVALANCHE FFV,PICKUP TRUCK - STANDARD,5.3,8,A4,X,18.1,13.3,15.9,18,366
2005,CHEVROLET,C1500 AVALANCHE FFV,PICKUP TRUCK - STANDARD,5.3,8,A4,E,23.9,17.5,21,13,336
2005,CHEVROLET,C1500 SILVERADO,PICKUP TRUCK - STANDARD,4.3,6,A4,X,16.4,12.1,14.5,19,334
2005,CHEVROLET,C1500 SILVERADO,PICKUP TRUCK - STANDARD,4.3,6,M5,X,17.4,12.1,15,19,345
2005,CHEVROLET,C1500 SILVERADO,PICKUP TRUCK - STANDARD,4.8,8,A4,X,16,12.2,14.3,20,329
2005,CHEVROLET,C1500 SILVERADO,PICKUP TRUCK - STANDARD,4.8,8,M5,X,16.7,12.1,14.6,19,336
2005,CHEVROLET,C1500 SILVERADO,PICKUP TRUCK - STANDARD,5.3,8,A4,X,16.7,12.5,14.8,19,340
2005,CHEVROLET,C1500 SILVERADO,PICKUP TRUCK - STANDARD,6,8,A4,Z,18.3,14.2,16.4,17,377
2005,CHEVROLET,C1500 SILVERADO FFV,PICKUP TRUCK - STANDARD,5.3,8,A4,X,16.5,12.1,14.5,19,334
2005,CHEVROLET,C1500 SILVERADO FFV,PICKUP TRUCK - STANDARD,5.3,8,A4,E,21.6,15.9,19,15,304
2005,CHEVROLET,C1500 SILVERADO HYBRID,PICKUP TRUCK - STANDARD,5.3,8,A4,X,14.8,12.2,13.6,21,313
2005,CHEVROLET,C1500 SUBURBAN,SUV,5.3,8,A4,X,18.2,13.5,16.1,18,370
2005,CHEVROLET,C1500 SUBURBAN FFV,SUV,5.3,8,A4,X,18.1,13.3,15.9,18,366
2005,CHEVROLET,C1500 SUBURBAN FFV,SUV,5.3,8,A4,E,23.9,17.5,21,13,336
2005,CHEVROLET,C1500 TAHOE,SUV,4.8,8,A4,X,16.8,12.7,15,19,345
2005,CHEVROLET,C1500 TAHOE,SUV,5.3,8,A4,X,18.1,14.1,16.3,17,375
2005,CHEVROLET,C1500 TAHOE FFV,SUV,5.3,8,A4,X,19.8,15.5,17.9,16,412
2005,CHEVROLET,C1500 TAHOE FFV,SUV,5.3,8,A4,E,26.3,20.8,23.8,12,381
2005,CHEVROLET,CAVALIER,COMPACT,2.2,4,A4,X,11.3,7.9,9.8,29,225
2005,CHEVROLET,CAVALIER,COMPACT,2.2,4,M5,X,10.8,7.2,9.2,31,212
2005,CHEVROLET,COBALT,SUBCOMPACT,2.2,4,A4,X,11.3,7.9,9.8,29,225
2005,CHEVROLET,COBALT,SUBCOMPACT,2.2,4,M5,X,10.9,7.3,9.3,30,214
2005,CHEVROLET,COBALT #,SUBCOMPACT,2,4,M5,Z,11.6,8.8,10.3,27,237
2005,CHEVROLET,COLORADO,PICKUP TRUCK - STANDARD,2.8,4,A4,X,14.9,10.3,12.8,22,294
2005,CHEVROLET,COLORADO,PICKUP TRUCK - STANDARD,2.8,4,M5,X,13.8,9.8,12,24,276
2005,CHEVROLET,COLORADO,PICKUP TRUCK - STANDARD,3.5,5,A4,X,14.5,10.9,12.8,22,294
2005,CHEVROLET,COLORADO,PICKUP TRUCK - STANDARD,3.5,5,M5,X,14.6,10.2,12.6,22,290
2005,CHEVROLET,COLORADO 4X4,PICKUP TRUCK - STANDARD,2.8,4,A4,X,15.2,11.1,13.4,21,308
2005,CHEVROLET,COLORADO 4X4,PICKUP TRUCK - STANDARD,2.8,4,M5,X,14.9,11,13.1,22,301
2005,CHEVROLET,COLORADO 4X4,PICKUP TRUCK - STANDARD,3.5,5,A4,X,15.2,11.4,13.5,21,311
2005,CHEVROLET,COLORADO 4X4,PICKUP TRUCK - STANDARD,3.5,5,M5,X,14.9,11,13.1,22,301
2005,CHEVROLET,CORVETTE,TWO-SEATER,6,8,A4,Z,14.4,9.6,12.2,23,281
2005,CHEVROLET,CORVETTE,TWO-SEATER,6,8,M6,Z,14.8,9,12.2,23,281
2005,CHEVROLET,EPICA,MID-SIZE,2.5,6,A4,X,13.1,9.3,11.4,25,262
2005,CHEVROLET,EQUINOX,SUV,3.4,6,A5,X,14.3,10.2,12.4,23,285
2005,CHEVROLET,EQUINOX AWD,SUV,3.4,6,A5,X,14.3,10.2,12.4,23,285
2005,CHEVROLET,G15 EXPRESS PASSENGER,VAN - PASSENGER,4.3,6,A4,X,18.4,14.2,16.5,17,380
2005,CHEVROLET,G15 EXPRESS PASSENGER,VAN - PASSENGER,5.3,8,A4,X,18.2,13.5,16.1,18,370
2005,CHEVROLET,G15/25 EXPRESS CARGO,VAN - CARGO,4.3,6,A4,X,18.2,13.8,16.2,17,373
2005,CHEVROLET,G15/25 EXPRESS CARGO,VAN - CARGO,5.3,8,A4,X,18,13.6,16,18,368
2005,CHEVROLET,H15 EXPRESS PASSENGER AWD,VAN - PASSENGER,5.3,8,A4,X,18.8,15.3,17.2,16,396
2005,CHEVROLET,H15/25 EXPRESS CARGO AWD,VAN - CARGO,5.3,8,A4,X,18.1,14.2,16.3,17,375
2005,CHEVROLET,IMPALA,FULL-SIZE,3.4,6,A4,X,12.6,8.1,10.6,27,244
2005,CHEVROLET,IMPALA,FULL-SIZE,3.8,6,A4,X,13.4,8.7,11.3,25,260
2005,CHEVROLET,IMPALA #,FULL-SIZE,3.8,6,A4,Z,15,9.7,12.6,22,290
2005,CHEVROLET,K1500 AVALANCHE 4X4,PICKUP TRUCK - STANDARD,5.3,8,A4,X,18.8,15.3,17.2,16,396
2005,CHEVROLET,K1500 AVALANCHE 4X4 FFV,PICKUP TRUCK - STANDARD,5.3,8,A4,X,19.8,15.5,17.9,16,412
2005,CHEVROLET,K1500 AVALANCHE 4X4 FFV,PICKUP TRUCK - STANDARD,5.3,8,A4,E,26.3,20.8,23.8,12,381
2005,CHEVROLET,K1500 SILVERADO 4X4,PICKUP TRUCK - STANDARD,4.3,6,A4,X,19.1,14.7,17.2,16,396
2005,CHEVROLET,K1500 SILVERADO 4X4,PICKUP TRUCK - STANDARD,4.3,6,M5,X,17.7,13,15.6,18,359
2005,CHEVROLET,K1500 SILVERADO 4X4,PICKUP TRUCK - STANDARD,4.8,8,A4,X,16.8,13,15.1,19,347
2005,CHEVROLET,K1500 SILVERADO 4X4,PICKUP TRUCK - STANDARD,4.8,8,M5,X,18.5,13.3,16.1,18,370
2005,CHEVROLET,K1500 SILVERADO 4X4,PICKUP TRUCK - STANDARD,5.3,8,A4,X,17.6,13.6,15.8,18,363
2005,CHEVROLET,K1500 SILVERADO 4X4 FFV,PICKUP TRUCK - STANDARD,5.3,8,A4,X,18.3,14.2,16.4,17,377
2005,CHEVROLET,K1500 SILVERADO 4X4 FFV,PICKUP TRUCK - STANDARD,5.3,8,A4,E,23.2,18,20.8,14,333
2005,CHEVROLET,K1500 SILVERADO HYBRID 4X4,PICKUP TRUCK - STANDARD,5.3,8,A4,X,16,13.3,14.7,19,338
2005,CHEVROLET,K1500 SILVERADO SS AWD,PICKUP TRUCK - STANDARD,6,8,A4,Z,21.9,17.3,19.8,14,455
2005,CHEVROLET,K1500 SUBURBAN 4X4,SUV,5.3,8,A4,X,18.8,15.3,17.2,16,396
2005,CHEVROLET,K1500 SUBURBAN 4X4 FFV,SUV,5.3,8,A4,X,19.8,15.5,17.9,16,412
2005,CHEVROLET,K1500 SUBURBAN 4X4 FFV,SUV,5.3,8,A4,E,26.3,20.8,23.8,12,381
2005,CHEVROLET,K1500 SUBURBAN AWD,SUV,5.3,8,A4,X,18.8,15.3,17.2,16,396
2005,CHEVROLET,K1500 SUBURBAN AWD FFV,SUV,5.3,8,A4,X,19.8,15.5,17.9,16,412
2005,CHEVROLET,K1500 SUBURBAN AWD FFV,SUV,5.3,8,A4,E,26.3,20.8,23.8,12,381
2005,CHEVROLET,K1500 TAHOE 4X4,SUV,4.8,8,A4,X,17,13,15.2,19,350
2005,CHEVROLET,K1500 TAHOE 4X4,SUV,5.3,8,A4,X,18.8,15.3,17.2,16,396
2005,CHEVROLET,K1500 TAHOE 4X4 FFV,SUV,5.3,8,A4,X,19.8,15.5,17.9,16,412
2005,CHEVROLET,K1500 TAHOE 4X4 FFV,SUV,5.3,8,A4,E,26.3,20.8,23.8,12,381
2005,CHEVROLET,K1500 TAHOE AWD,SUV,5.3,8,A4,X,18.8,15.3,17.2,16,396
2005,CHEVROLET,K1500 TAHOE AWD FFV,SUV,5.3,8,A4,X,19.8,15.5,17.9,16,412
2005,CHEVROLET,K1500 TAHOE AWD FFV,SUV,5.3,8,A4,E,26.3,20.8,23.8,12,381
2005,CHEVROLET,MALIBU,MID-SIZE,2.2,4,A4,X,11.2,7.9,9.7,29,223
2005,CHEVROLET,MALIBU,MID-SIZE,3.5,6,A4,X,11.9,8,10.2,28,235
2005,CHEVROLET,MALIBU MAXX,FULL-SIZE,3.5,6,A4,X,11.9,8,10.2,28,235
2005,CHEVROLET,MONTE CARLO,MID-SIZE,3.4,6,A4,X,12.6,8.1,10.6,27,244
2005,CHEVROLET,MONTE CARLO,MID-SIZE,3.8,6,A4,X,13.3,8.5,11.1,25,255
2005,CHEVROLET,MONTE CARLO #,MID-SIZE,3.8,6,A4,Z,15,9.7,12.6,22,290
2005,CHEVROLET,OPTRA,COMPACT,2,4,A4,X,12.3,8.8,10.7,26,246
2005,CHEVROLET,OPTRA,COMPACT,2,4,M5,X,12.1,8.8,10.6,27,244
2005,CHEVROLET,OPTRA WAGON,STATION WAGON - SMALL,2,4,A4,X,12.3,8.8,10.7,26,246
2005,CHEVROLET,OPTRA WAGON,STATION WAGON - SMALL,2,4,M5,X,12.1,8.8,10.6,27,244
2005,CHEVROLET,SSR PICKUP,PICKUP TRUCK - STANDARD,6,8,A4,Z,18.3,14.2,16.4,17,377
2005,CHEVROLET,SSR PICKUP,PICKUP TRUCK - STANDARD,6,8,M6,Z,19.9,12.6,16.6,17,382
2005,CHEVROLET,TRAILBLAZER,SUV,4.2,6,A4,X,16.8,12.2,14.7,19,338
2005,CHEVROLET,TRAILBLAZER 4X4,SUV,4.2,6,A4,X,17.3,12.5,15.1,19,347
2005,CHEVROLET,TRAILBLAZER EXT,SUV,4.2,6,A4,X,17.8,13.1,15.7,18,361
2005,CHEVROLET,TRAILBLAZER EXT,SUV,5.3,8,A4,X,17.6,12.6,15.3,18,352
2005,CHEVROLET,TRAILBLAZER EXT 4X4,SUV,4.2,6,A4,X,19,13.8,16.7,17,384
2005,CHEVROLET,TRAILBLAZER EXT 4X4,SUV,5.3,8,A4,X,18.4,13.5,16.2,17,373
2005,CHEVROLET,UPLANDER,MINIVAN,3.5,6,A4,X,14.9,10.4,12.9,22,297
2005,CHEVROLET,UPLANDER AWD,MINIVAN,3.5,6,A4,X,15.4,11.2,13.5,21,311
2005,CHEVROLET,VENTURE,MINIVAN,3.4,6,A4,X,14.2,9.8,12.2,23,281
2005,CHRYSLER,300,FULL-SIZE,3.5,6,A4,X,13.7,9.6,11.9,24,274
2005,CHRYSLER,300 AWD,FULL-SIZE,3.5,6,AS5,X,15.5,10.6,13.3,21,306
2005,CHRYSLER,300C (MDS),FULL-SIZE,5.7,8,AS5,X,15.5,10.4,13.2,21,304
2005,CHRYSLER,300C AWD (MDS),FULL-SIZE,5.7,8,AS5,X,15.2,10.6,13.2,21,304
2005,CHRYSLER,300C SRT8,FULL-SIZE,6.1,8,AS5,Z,18.3,12.8,15.8,18,363
