MODEL,MAKE,MODEL,VEHICLE CLASS,ENGINE SIZE,CYLINDERS,TRANSMISSION,FUEL,FUEL CONSUMPTION*,,,,CO2 EMISSIONS 
YEAR,,# = high output engine,,(L),,,TYPE,CITY (L/100 km),HWY (L/100 km),COMB (L/100 km),COMB (mpg),(g/km)
2003,BMW,325xi SPORT WAGON,STATION WAGON - SMALL,2.5,6,A5,Z,13.8,9.9,12.1,23,278
2003,BMW,325xi SPORT WAGON,STATION WAGON - SMALL,2.5,6,M5,Z,13.9,9.7,12,24,276
2003,BMW,330Ci,SUBCOMPACT,3,6,A5,Z,13.1,9.1,11.3,25,260
2003,BMW,330Ci,SUBCOMPACT,3,6,M5,Z,12.8,8.7,10.9,26,251
2003,BMW,330Ci CONVERTIBLE,MINICOMPACT,3,6,A5,Z,14.2,9.6,12.1,23,278
2003,BMW,330Ci CONVERTIBLE,MINICOMPACT,3,6,M5,Z,13.4,9.1,11.5,25,265
2003,BMW,330i,COMPACT,3,6,A5,Z,13.1,9.1,11.3,25,260
2003,BMW,330i,COMPACT,3,6,M5,Z,12.8,8.7,10.9,26,251
2003,BMW,330xi,COMPACT,3,6,A5,Z,14.6,10.2,12.6,22,290
2003,BMW,330xi,COMPACT,3,6,M5,Z,13.4,9.4,11.6,24,267
2003,BMW,525i,COMPACT,2.5,6,A5,Z,13.1,9.1,11.3,25,260
2003,BMW,525i,COMPACT,2.5,6,M5,Z,13.1,8.8,11.2,25,258
2003,BMW,525i SPORT WAGON,STATION WAGON - SMALL,2.5,6,A5,Z,13.7,9.8,12,24,276
2003,BMW,525i SPORT WAGON,STATION WAGON - SMALL,2.5,6,M5,Z,14.2,9.7,12.2,23,281
2003,BMW,530i,COMPACT,3,6,A5,Z,14.2,9.6,12.1,23,278
2003,BMW,530i,COMPACT,3,6,M5,Z,12.8,8.7,10.9,26,251
2003,BMW,540i,COMPACT,4.4,8,A5,Z,14.7,10.4,12.8,22,294
2003,BMW,540i,COMPACT,4.4,8,M6,Z,16.4,10.7,13.8,20,317
2003,BMW,540i SPORT WAGON,STATION WAGON - SMALL,4.4,8,A5,Z,15.5,11.9,13.9,20,320
2003,BMW,745i,FULL-SIZE,4.4,8,A6,Z,14.7,9.8,12.5,23,288
2003,BMW,745Li,FULL-SIZE,4.4,8,A6,Z,14.7,9.8,12.5,23,288
2003,BMW,760Li,FULL-SIZE,6,12,A6,Z,17.9,11.3,14.9,19,343
2003,BMW,M3,SUBCOMPACT,3.2,6,AM6,Z,14.9,10.4,12.9,22,297
2003,BMW,M3,SUBCOMPACT,3.2,6,M6,Z,16.2,10.6,13.7,21,315
2003,BMW,M3 CONVERTIBLE,MINICOMPACT,3.2,6,AM6,Z,15.4,11.2,13.5,21,311
2003,BMW,M3 CONVERTIBLE,MINICOMPACT,3.2,6,M6,Z,16.7,11.1,14.2,20,327
2003,BMW,M5,COMPACT,4.9,8,M6,Z,19.5,12.5,16.3,17,375
2003,BMW,X5,SUV,3,6,A5,Z,16.4,12.7,14.7,19,338
2003,BMW,X5,SUV,3,6,M5,Z,17.3,12.5,15.1,19,347
2003,BMW,X5,SUV,4.4,8,A5,Z,18.2,13.9,16.3,17,375
2003,BMW,X5IS,SUV,4.4,8,A5,Z,19.8,14.5,17.4,16,400
2003,BMW,Z4 ROADSTER,TWO-SEATER,2.5,6,A5,Z,12.9,9.1,11.2,25,258
2003,BMW,Z4 ROADSTER,TWO-SEATER,2.5,6,M5,Z,13.2,9.3,11.4,25,262
2003,BMW,Z4 ROADSTER,TWO-SEATER,3,6,A5,Z,13.1,9.1,11.3,25,260
2003,BMW,Z4 ROADSTER,TWO-SEATER,3,6,M5,Z,12.9,8.8,11,26,253
2003,BMW,Z8,TWO-SEATER,4.9,8,M6,Z,19.5,12.5,16.3,17,375
2003,BUICK,CENTURY,MID-SIZE,3.1,6,A4,X,13,9,11.2,25,258
2003,BUICK,LESABRE,FULL-SIZE,3.8,6,A4,X,13.5,8.8,11.4,25,262
2003,BUICK,PARK AVENUE,FULL-SIZE,3.8,6,A4,X,13.5,8.8,11.4,25,262
2003,BUICK,PARK AVENUE #,FULL-SIZE,3.8,6,A4,Z,14.9,9.3,12.4,23,285
2003,BUICK,REGAL,MID-SIZE,3.8,6,A4,X,13.7,8.8,11.5,25,265
2003,BUICK,REGAL #,MID-SIZE,3.8,6,A4,Z,14.9,9.3,12.4,23,285
2003,BUICK,RENDEZVOUS,SUV,3.4,6,A4,X,13.8,9.8,12,24,276
2003,BUICK,RENDEZVOUS AWD,SUV,3.4,6,A4,X,14.7,10.5,12.8,22,294
2003,CADILLAC,CTS,MID-SIZE,3.2,6,A5,X,14.5,9.9,12.4,23,285
2003,CADILLAC,CTS,MID-SIZE,3.2,6,M5,X,14.2,9.7,12.2,23,281
2003,CADILLAC,DEVILLE,FULL-SIZE,4.6,8,A4,X,15,9.5,12.5,23,288
2003,CADILLAC,ESCALADE AWD,SUV,6,8,A4,X,21.1,15.4,18.5,15,426
2003,CADILLAC,ESCALADE ESV AWD,SUV,6,8,A4,X,20.8,15.1,18.3,15,421
2003,CADILLAC,ESCALADE EXT AWD,PICKUP TRUCK - STANDARD,6,8,A4,X,21.1,15.4,18.5,15,426
2003,CADILLAC,SEVILLE,MID-SIZE,4.6,8,A4,X,15,9.5,12.5,23,288
2003,CHEVROLET,ASTRO CARGO,VAN - CARGO,4.3,6,A4,X,17.4,12.3,15.1,19,347
2003,CHEVROLET,ASTRO CARGO AWD,VAN - CARGO,4.3,6,A4,X,17.3,13.1,15.5,18,357
2003,CHEVROLET,ASTRO PASSENGER,VAN - PASSENGER,4.3,6,A4,X,18,12.9,15.7,18,361
2003,CHEVROLET,ASTRO PASSENGER AWD,VAN - PASSENGER,4.3,6,A4,X,19.1,14.7,17.2,16,396
2003,CHEVROLET,BLAZER 4X4,SUV,4.3,6,A4,X,17.3,13.1,15.5,18,357
2003,CHEVROLET,BLAZER 4X4,SUV,4.3,6,M5,X,19.7,14.3,17.3,16,398
2003,CHEVROLET,C1500 AVALANCHE,PICKUP TRUCK - STANDARD,5.3,8,A4,X,19.7,15.4,17.8,16,409
2003,CHEVROLET,C1500 SILVERADO,PICKUP TRUCK - STANDARD,4.3,6,A4,X,18,12.9,15.7,18,361
2003,CHEVROLET,C1500 SILVERADO,PICKUP TRUCK - STANDARD,4.3,6,M5,X,17.8,12.6,15.4,18,354
2003,CHEVROLET,C1500 SILVERADO,PICKUP TRUCK - STANDARD,4.8,8,A4,X,17.2,13.3,15.4,18,354
2003,CHEVROLET,C1500 SILVERADO,PICKUP TRUCK - STANDARD,4.8,8,M5,X,18.4,12.8,15.9,18,366
2003,CHEVROLET,C1500 SILVERADO,PICKUP TRUCK - STANDARD,5.3,8,A4,X,17.3,13.4,15.6,18,359
2003,CHEVROLET,C1500 SUBURBAN,SUV,5.3,8,A4,X,18.7,14.1,16.6,17,382
2003,CHEVROLET,C1500 SUBURBAN FFV,SUV,5.3,8,A4,X,18.7,14.1,16.6,17,382
2003,CHEVROLET,C1500 SUBURBAN FFV,SUV,5.3,8,A4,E,24.9,18.8,22.1,13,354
2003,CHEVROLET,C1500 TAHOE,SUV,4.8,8,A4,X,18.3,13.8,16.3,17,375
2003,CHEVROLET,C1500 TAHOE,SUV,5.3,8,A4,X,18.7,14.1,16.6,17,382
