MODEL,MAKE,MODEL,VEHICLE CLASS,ENGINE SIZE,CYLINDERS,TRANSMISSION,FUEL,FUEL CONSUMPTION*,,,,CO2 EMISSIONS 
2002,AUDI,S8 QUATTRO,MID-SIZE,4.2,8,AS5,Z,17.8,11.9,15.1,19,347
2002,AUDI,TT COUPE QUATTRO,MINICOMPACT,1.8,4,M5,Z,13,8.8,11.1,25,255
2002,AUDI,TT COUPE QUATTRO,MINICOMPACT,1.8,4,M6,Z,13.2,9.1,11.4,25,262
2002,AUDI,TT ROADSTER,TWO-SEATER,1.8,4,M5,Z,11.9,8.3,10.3,27,237
2002,AUDI,TT ROADSTER QUATTRO,TWO-SEATER,1.8,4,M6,Z,13.2,9.1,11.4,25,262
2002,BENTLEY,ARNAGE LWB TURBO,FULL-SIZE,6.7,8,A4,Z,23.2,16.1,20,14,460
2002,BENTLEY,ARNAGE TURBO,MID-SIZE,6.7,8,A4,Z,23.2,16.1,20,14,460
2002,BENTLEY,AZURE TURBO,SUBCOMPACT,6.7,8,A4,Z,22.8,15.9,19.7,14,453
2002,BENTLEY,CONTINENTAL R TURBO,SUBCOMPACT,6.7,8,A4,Z,23.2,16.1,20,14,460
2002,BENTLEY,CONTINENTAL SC TURBO,SUBCOMPACT,6.7,8,A4,Z,23.2,16.1,20,14,460
2002,BENTLEY,CONTINENTAL T TURBO,SUBCOMPACT,6.7,8,A4,Z,23.2,16.1,20,14,460
2002,BMW,320i,COMPACT,2.2,6,A5,Z,13.1,8.8,11.2,25,258
2002,BMW,320i,COMPACT,2.2,6,M5,Z,12.8,8.6,10.9,26,251
2002,BMW,325Ci,SUBCOMPACT,2.5,6,A5,Z,13.3,9.4,11.5,25,265
2002,BMW,325Ci,SUBCOMPACT,2.5,6,M5,Z,13.1,8.8,11.2,25,258
2002,BMW,325Ci CONVERTIBLE,MINICOMPACT,2.5,6,A5,Z,13.7,9.8,12,24,276
2002,BMW,325Ci CONVERTIBLE,MINICOMPACT,2.5,6,M5,Z,14.2,9.7,12.2,23,281
2002,BMW,325i,COMPACT,2.5,6,A5,Z,13.3,9.4,11.5,25,265
2002,BMW,325i,COMPACT,2.5,6,M5,Z,13.1,8.8,11.2,25,258
2002,BMW,325i TOURING,STATION WAGON - SMALL,2.5,6,A5,Z,13.3,9.4,11.5,25,265
2002,BMW,325i TOURING,STATION WAGON - SMALL,2.5,6,M5,Z,13.1,8.8,11.2,25,258
2002,BMW,325xi,COMPACT,2.5,6,A5,Z,13.6,9.9,12,24,276
2002,BMW,325xi,COMPACT,2.5,6,M5,Z,13.6,9.5,11.8,24,271
2002,BMW,325xi TOURING,STATION WAGON - SMALL,2.5,6,A5,Z,13.6,9.9,12,24,276
2002,BMW,325xi TOURING,STATION WAGON - SMALL,2.5,6,M5,Z,13.6,9.5,11.8,24,271
2002,BMW,330Ci,SUBCOMPACT,3,6,A5,Z,13.1,9.1,11.3,25,260
2002,BMW,330Ci,SUBCOMPACT,3,6,M5,Z,12.8,8.7,10.9,26,251
2002,BMW,330Ci CONVERTIBLE,MINICOMPACT,3,6,A5,Z,14.2,9.7,12.2,23,281
2002,BMW,330Ci CONVERTIBLE,MINICOMPACT,3,6,M5,Z,13.4,9.3,11.5,25,265
2002,BMW,330i,COMPACT,3,6,A5,Z,13.1,9.1,11.3,25,260
2002,BMW,330i,COMPACT,3,6,M5,Z,12.8,8.7,10.9,26,251
2002,BMW,330xi,COMPACT,3,6,A5,Z,14.6,10.2,12.6,22,290
2002,BMW,330xi,COMPACT,3,6,M5,Z,13.4,9.4,11.6,24,267
2002,BMW,525i,COMPACT,2.5,6,A5,Z,13.3,9.4,11.5,25,265
2002,BMW,525i,COMPACT,2.5,6,M5,Z,13.1,8.8,11.2,25,258
2002,BMW,525i TOURING,STATION WAGON - SMALL,2.5,6,A5,Z,13.7,9.8,12,24,276
2002,BMW,525i TOURING,STATION WAGON - SMALL,2.5,6,M5,Z,14.2,9.7,12.2,23,281
2002,BMW,530i,COMPACT,3,6,A5,Z,14.2,9.7,12.2,23,281
2002,BMW,530i,COMPACT,3,6,M5,Z,12.8,8.7,10.9,26,251
2002,BMW,540i,COMPACT,4.4,8,A5,Z,14.7,10.4,12.8,22,294
2002,BMW,540i,COMPACT,4.4,8,M6,Z,16.4,10.7,13.8,20,317
2002,BMW,540i TOURING,STATION WAGON - SMALL,4.4,8,A5,Z,15.5,11.9,13.9,20,320
2002,BMW,M COUPE,TWO-SEATER,3.2,6,M5,Z,15.2,10.4,13,22,299
2002,BMW,M ROADSTER,TWO-SEATER,3.2,6,M5,Z,15.2,10.4,13,22,299
2002,BMW,M3,SUBCOMPACT,3.2,6,M6,Z,16.2,10.6,13.7,21,315
2002,BMW,M3 CONVERTIBLE,MINICOMPACT,3.2,6,M6,Z,16.6,11.1,14.1,20,324
2002,BMW,M5,COMPACT,4.9,8,M6,Z,19.5,12.5,16.3,17,375
2002,BMW,X5,SUV,3,6,A5,Z,16.4,12.7,14.7,19,338
2002,BMW,X5,SUV,3,6,M5,Z,17.3,12.5,15.1,19,347
2002,BMW,X5,SUV,4.4,8,A5,Z,18.2,13.9,16.3,17,375
2002,BMW,X5IS 4.6,SUV,4.4,8,A5,Z,19.8,14.5,17.4,16,400
2002,BMW,Z3,TWO-SEATER,2.5,6,A5,Z,13.3,9.6,11.6,24,267
2002,BMW,Z3,TWO-SEATER,2.5,6,M5,Z,13.3,9.4,11.5,25,265
2002,BMW,Z3,TWO-SEATER,3,6,A5,Z,13.5,9.8,11.9,24,274
2002,BMW,Z3,TWO-SEATER,3,6,M5,Z,12.7,9,11,26,253
2002,BMW,Z8,TWO-SEATER,4.9,8,M6,Z,19.5,12.5,16.3,17,375
2002,BUICK,CENTURY,MID-SIZE,3.1,6,A4,X,13.2,9,11.3,25,260
2002,BUICK,LESABRE,FULL-SIZE,3.8,6,A4,X,13.5,8.8,11.4,25,262
2002,BUICK,PARK AVENUE,FULL-SIZE,3.8,6,A4,X,13.5,8.8,11.4,25,262
2002,BUICK,PARK AVENUE #,FULL-SIZE,3.8,6,A4,Z,14.7,9.5,12.3,23,283
2002,BUICK,REGAL,MID-SIZE,3.8,6,A4,X,14.2,9.4,12,24,276
2002,BUICK,REGAL #,MID-SIZE,3.8,6,A4,Z,14.7,9.5,12.3,23,283
2002,BUICK,RENDEZVOUS,SUV,3.4,6,A4,X,13.8,9.8,12,24,276
2002,BUICK,RENDEZVOUS AWD,SUV,3.4,6,A4,X,14.3,10.3,12.5,23,288
2002,CADILLAC,DEVILLE,FULL-SIZE,4.6,8,A4,X,15,9.5,12.5,23,288
2002,CADILLAC,ELDORADO,MID-SIZE,4.6,8,A4,X,15,9.5,12.5,23,288
2002,CADILLAC,ESCALADE AWD,SUV,6,8,A4,X,22.4,16.9,20,14,460
2002,CADILLAC,ESCALADE EXT AWD,PICKUP TRUCK - STANDARD,6,8,A4,X,22.4,16.9,20,14,460
2002,CADILLAC,SEVILLE,MID-SIZE,4.6,8,A4,X,15,9.5,12.5,23,288
2002,CHEVROLET,ASTRO CARGO,VAN - CARGO,4.3,6,A4,X,16.3,12.1,14.4,20,331
2002,CHEVROLET,ASTRO CARGO AWD,VAN - CARGO,4.3,6,A4,X,17.3,12.8,15.3,18,352
2002,CHEVROLET,ASTRO PASSENGER,VAN - PASSENGER,4.3,6,A4,X,17,12.8,15.1,19,347
2002,CHEVROLET,ASTRO PASSENGER AWD,VAN - PASSENGER,4.3,6,A4,X,18.1,12.6,15.6,18,359
2002,CHEVROLET,BLAZER 4X4,SUV,4.3,6,A4,X,17.3,12.8,15.3,18,352
2002,CHEVROLET,BLAZER 4X4,SUV,4.3,6,M5,X,19.7,15,17.6,16,405
2002,CHEVROLET,C1500 AVALANCHE,PICKUP TRUCK - STANDARD,5.3,8,A4,X,18.6,13.8,16.5,17,380
2002,CHEVROLET,C1500 SILVERADO,PICKUP TRUCK - STANDARD,4.3,6,A4,X,17,12.8,15.1,19,347
2002,CHEVROLET,C1500 SILVERADO,PICKUP TRUCK - STANDARD,4.3,6,M5,X,16.6,11.9,14.5,19,334
2002,CHEVROLET,C1500 SILVERADO,PICKUP TRUCK - STANDARD,4.8,8,A4,X,17.6,13.6,15.8,18,363
2002,CHEVROLET,C1500 SILVERADO,PICKUP TRUCK - STANDARD,4.8,8,M5,X,18.8,13.3,16.3,17,375
2002,CHEVROLET,C1500 SILVERADO,PICKUP TRUCK - STANDARD,5.3,8,A4,X,17.9,13.6,16,18,368
2002,CHEVROLET,C1500 SUBURBAN FFV,SUV,5.3,8,A4,X,18.6,13.9,16.5,17,380
2002,CHEVROLET,C1500 SUBURBAN FFV,SUV,5.3,8,A4,E,26.5,19.1,23.2,12,371
2002,CHEVROLET,C1500 TAHOE,SUV,4.8,8,A4,X,17.8,13.1,15.7,18,361
2002,CHEVROLET,C1500 TAHOE FFV,SUV,5.3,8,A4,X,18.6,13.8,16.5,17,380
2002,CHEVROLET,C1500 TAHOE FFV,SUV,5.3,8,A4,E,25.3,18.5,22.3,13,357
2002,CHEVROLET,C2500 SILVERADO BI-FUEL,PICKUP TRUCK - STANDARD,6,8,A4,X,22.3,17.4,20.1,14,462
2002,CHEVROLET,C2500 SILVERADO BI-FUEL,PICKUP TRUCK - STANDARD,6,8,A4,N,22.1,19.3,20.9,14,395
2002,CHEVROLET,C2500 SILVERADO CNG,PICKUP TRUCK - STANDARD,6,8,A4,N,22.2,18.3,20.5,14,387
2002,CHEVROLET,CAMARO,SUBCOMPACT,3.8,6,A4,X,13.7,8.3,11.3,25,260
2002,CHEVROLET,CAMARO,SUBCOMPACT,3.8,6,M5,X,13.8,8.2,11.3,25,260
2002,CHEVROLET,CAMARO,SUBCOMPACT,5.7,8,A4,Z,14.7,10.4,12.8,22,294
2002,CHEVROLET,CAMARO,SUBCOMPACT,5.7,8,M6,Z,14,9.5,12,24,276
2002,CHEVROLET,CAVALIER,SUBCOMPACT,2.2,4,A4,X,11.5,8.1,10,28,230
2002,CHEVROLET,CAVALIER,SUBCOMPACT,2.2,4,M5,X,12.3,8.2,10.5,27,242
2002,CHEVROLET,CAVALIER,SUBCOMPACT,2.4,4,A4,X,12.8,9.1,11.1,25,255
2002,CHEVROLET,CAVALIER,SUBCOMPACT,2.4,4,M5,X,13.1,8.5,11,26,253
2002,CHEVROLET,CAVALIER BI-FUEL,SUBCOMPACT,2.2,4,A4,X,11.7,8.6,10.3,27,237
2002,CHEVROLET,CAVALIER BI-FUEL,SUBCOMPACT,2.2,4,A4,N,13.8,9.1,11.7,24,221
2002,CHEVROLET,CORVETTE,TWO-SEATER,5.7,8,A4,Z,14.7,10.4,12.8,22,294
2002,CHEVROLET,CORVETTE,TWO-SEATER,5.7,8,M6,Z,13.9,9.4,11.9,24,274
2002,CHEVROLET,G15/G25 CHEVY VAN,VAN - CARGO,4.3,6,A4,X,17.7,13.9,16,18,368
2002,CHEVROLET,G15/G25 CHEVY VAN,VAN - CARGO,5,8,A4,X,17.8,13.5,15.8,18,363
2002,CHEVROLET,G15/G25 CHEVY VAN,VAN - CARGO,5.7,8,A4,X,19.3,14.9,17.3,16,398
2002,CHEVROLET,G1500/G2500 CHEVY EXPRESS,VAN - PASSENGER,4.3,6,A4,X,18.3,14.3,16.5,17,380
2002,CHEVROLET,G1500/G2500 CHEVY EXPRESS,VAN - PASSENGER,5,8,A4,X,18.1,13.7,16.1,18,370
2002,CHEVROLET,G1500/G2500 CHEVY EXPRESS,VAN - PASSENGER,5.7,8,A4,X,19.4,15,17.4,16,400
2002,CHEVROLET,IMPALA,FULL-SIZE,3.4,6,A4,X,12.5,8,10.4,27,239
2002,CHEVROLET,IMPALA,FULL-SIZE,3.8,6,A4,X,14.2,9.4,12,24,276
2002,CHEVROLET,K1500 AVALANCHE 4X4,PICKUP TRUCK - STANDARD,5.3,8,A4,X,18.7,14.9,17,17,391
2002,CHEVROLET,K1500 SILVERADO 4X4,PICKUP TRUCK - STANDARD,4.3,6,A4,X,18.1,12.6,15.6,18,359
2002,CHEVROLET,K1500 SILVERADO 4X4,PICKUP TRUCK - STANDARD,4.3,6,M5,X,19.9,14.4,17.4,16,400
2002,CHEVROLET,K1500 SILVERADO 4X4,PICKUP TRUCK - STANDARD,4.8,8,A4,X,18.3,14.7,16.7,17,384
2002,CHEVROLET,K1500 SILVERADO 4X4,PICKUP TRUCK - STANDARD,4.8,8,M5,X,21,15.7,18.6,15,428
2002,CHEVROLET,K1500 SILVERADO 4X4,PICKUP TRUCK - STANDARD,5.3,8,A4,X,18.7,14.7,16.9,17,389
2002,CHEVROLET,K1500 SUBURBAN FFV,SUV,5.3,8,A4,X,19.1,14.9,17.2,16,396
2002,CHEVROLET,K1500 SUBURBAN FFV,SUV,5.3,8,A4,E,26.5,19.7,23.4,12,374
2002,CHEVROLET,K1500 TAHOE 4X4,SUV,4.8,8,A4,X,18.6,14.7,16.9,17,389
2002,CHEVROLET,K1500 TAHOE FFV,SUV,5.3,8,A4,X,19.1,14.9,17.2,16,396
2002,CHEVROLET,K1500 TAHOE FFV,SUV,5.3,8,A4,E,26.5,19.7,23.4,12,374
2002,CHEVROLET,K2500 SILVERADO 4X4 BI-FUEL,PICKUP TRUCK - STANDARD,6,8,A4,X,23,18.4,20.9,14,481
2002,CHEVROLET,K2500 SILVERADO 4X4 BI-FUEL,PICKUP TRUCK - STANDARD,6,8,A4,N,23.4,18.9,21.4,13,404
2002,CHEVROLET,K2500 SILVERADO 4X4 CNG,PICKUP TRUCK - STANDARD,6,8,A4,N,23.5,19,21.5,13,406
2002,CHEVROLET,MALIBU,MID-SIZE,3.1,6,A4,X,13.1,9,11.3,25,260
2002,CHEVROLET,MONTE CARLO,MID-SIZE,3.4,6,A4,X,12.5,8,10.4,27,239
2002,CHEVROLET,MONTE CARLO,MID-SIZE,3.8,6,A4,X,14.2,9.4,12,24,276
2002,CHEVROLET,S10,PICKUP TRUCK - SMALL,4.3,6,A4,X,16.3,12.1,14.4,20,331
2002,CHEVROLET,S10,PICKUP TRUCK - SMALL,4.3,6,M5,X,16.6,11.9,14.5,19,334
2002,CHEVROLET,S10 4X4,PICKUP TRUCK - STANDARD,4.3,6,A4,X,17.3,12.8,15.3,18,352
2002,CHEVROLET,S10 4X4,PICKUP TRUCK - STANDARD,4.3,6,M5,X,19.7,14.6,17.4,16,400
2002,CHEVROLET,S10 FFV,PICKUP TRUCK - SMALL,2.2,4,A4,X,14.2,10.1,12.3,23,283
2002,CHEVROLET,S10 FFV,PICKUP TRUCK - SMALL,2.2,4,A4,E,19.6,14.3,17.2,16,275
2002,CHEVROLET,S10 FFV,PICKUP TRUCK - SMALL,2.2,4,M5,X,13,9.3,11.3,25,260
2002,CHEVROLET,S10 FFV,PICKUP TRUCK - SMALL,2.2,4,M5,E,17.3,12.9,15.3,18,245
2002,CHEVROLET,TRACKER CONVERTIBLE 4X4,SUV,1.6,4,M5,X,10.5,9,9.9,29,228
2002,CHEVROLET,TRACKER CONVERTIBLE 4X4,SUV,2,4,A4,X,11.7,9.9,10.9,26,251
2002,CHEVROLET,TRACKER CONVERTIBLE 4X4,SUV,2,4,M5,X,11.9,9.9,11,26,253
2002,CHEVROLET,TRACKER VAN 4X4,SUV,2,4,A4,X,11.7,9.8,10.9,26,251
2002,CHEVROLET,TRACKER VAN 4X4,SUV,2,4,M5,X,11.9,9.9,11,26,253
2002,CHEVROLET,TRAILBLAZER,SUV,4.2,6,A4,X,16.7,11.8,14.5,19,334
2002,CHEVROLET,TRAILBLAZER 4X4,SUV,4.2,6,A4,X,17.1,12,14.8,19,340
2002,CHEVROLET,TRAILBLAZER EXT 4X4,SUV,4.2,6,A4,X,17.1,12,14.8,19,340
2002,CHEVROLET,VENTURE,MINIVAN,3.4,6,A4,X,13.8,9.8,12,24,276
2002,CHEVROLET,VENTURE AWD,MINIVAN,3.4,6,A4,X,14.3,10.3,12.5,23,288
2002,CHRYSLER,300M,FULL-SIZE,3.5,6,AS4,X,14.7,9.8,12.5,23,288
2002,CHRYSLER,300M SPECIAL #,FULL-SIZE,3.5,6,AS4,Z,14.7,9.8,12.5,23,288
2002,CHRYSLER,CONCORDE,FULL-SIZE,2.7,6,A4,X,13.2,9.3,11.4,25,262
2002,CHRYSLER,CONCORDE,FULL-SIZE,3.5,6,A4,X,14.4,9.8,12.3,23,283
2002,CHRYSLER,INTREPID,FULL-SIZE,2.7,6,A4,X,13.2,9.3,11.4,25,262
2002,CHRYSLER,INTREPID,FULL-SIZE,2.7,6,AS4,X,13.2,9.4,11.5,25,265
2002,CHRYSLER,INTREPID,FULL-SIZE,3.5,6,A4,X,14.4,9.8,12.3,23,283
2002,CHRYSLER,INTREPID,FULL-SIZE,3.5,6,AS4,X,14.7,9.8,12.5,23,288
2002,CHRYSLER,NEON,COMPACT,2,4,A4,X,11.1,8.2,9.8,29,225
2002,CHRYSLER,NEON,COMPACT,2,4,M5,X,9.6,7.6,8.7,32,200
2002,CHRYSLER,NEON R/T #,COMPACT,2,4,M5,X,10.1,8,9.2,31,212
2002,CHRYSLER,PROWLER,TWO-SEATER,3.5,6,AS4,Z,14.9,11,13.1,22,301
2002,CHRYSLER,PT CRUISER,SUV,2.4,4,A4,X,13.6,10.1,12,24,276
2002,CHRYSLER,PT CRUISER,SUV,2.4,4,M5,X,12.6,8.8,10.9,26,251
2002,CHRYSLER,SEBRING,MID-SIZE,2.4,4,A4,X,12.6,8.7,10.8,26,248
2002,CHRYSLER,SEBRING,MID-SIZE,2.7,6,A4,X,13.2,9.3,11.4,25,262
2002,CHRYSLER,SEBRING,MID-SIZE,2.7,6,AS4,X,13.2,9.4,11.5,25,265
2002,CHRYSLER,SEBRING CONVERTIBLE,COMPACT,2.7,6,A4,X,13.4,9.6,11.7,24,269
2002,CHRYSLER,SEBRING CONVERTIBLE,COMPACT,2.7,6,AS4,X,13.7,9.6,11.9,24,274
2002,CHRYSLER,TOWN & COUNTRY,MINIVAN,3.8,6,A4,X,15,10.9,13.1,22,301
2002,CHRYSLER,TOWN & COUNTRY AWD,MINIVAN,3.8,6,A4,X,15.7,11.3,13.8,20,317
2002,DAEWOO,LANOS,COMPACT,1.5,4,A4,X,11.2,7.1,9.3,30,214
2002,DAEWOO,LANOS,COMPACT,1.5,4,M5,X,10.3,7.2,8.9,32,205
2002,DAEWOO,LANOS,COMPACT,1.6,4,A4,X,11.6,7.6,9.8,29,225
2002,DAEWOO,LANOS,COMPACT,1.6,4,M5,X,10.3,7.2,8.9,32,205
2002,DAEWOO,LEGANZA,MID-SIZE,2.2,4,A4,X,13.3,9.3,11.5,25,265
2002,DAEWOO,LEGANZA,MID-SIZE,2.2,4,M5,X,13.3,8.8,11.3,25,260
2002,DAEWOO,NUBIRA,COMPACT,2,4,A4,X,12.1,8.2,10.4,27,239
2002,DAEWOO,NUBIRA,COMPACT,2,4,M5,X,12.1,8.5,10.5,27,242
2002,DAEWOO,NUBIRA (ULEV),COMPACT,2,4,A4,X,13.3,9.3,11.5,25,265
2002,DAEWOO,NUBIRA (ULEV),COMPACT,2,4,M5,X,12.7,9,11,26,253
2002,DAEWOO,NUBIRA SW (ULEV),STATION WAGON - SMALL,2,4,A4,X,13.3,9.3,11.5,25,265
2002,DAEWOO,NUBIRA SW (ULEV),STATION WAGON - SMALL,2,4,M5,X,12.7,9,11,26,253
2002,DAEWOO,NUBIRA WAGON,STATION WAGON - SMALL,2,4,A4,X,12.1,8.2,10.4,27,239
2002,DAEWOO,NUBIRA WAGON,STATION WAGON - SMALL,2,4,M5,X,12.1,8,10.3,27,237
2002,DODGE,CARAVAN,MINIVAN,3.3,6,A4,X,14.9,10.6,13,22,299
2002,DODGE,CARAVAN FFV,MINIVAN,3.3,6,A4,X,15,10.6,13,22,299
2002,DODGE,CARAVAN FFV,MINIVAN,3.3,6,A4,E,20.2,14.2,17.5,16,280
2002,DODGE,DAKOTA,PICKUP TRUCK - STANDARD,3.9,6,A4,X,14.7,13.4,14.1,20,324
2002,DODGE,DAKOTA,PICKUP TRUCK - STANDARD,3.9,6,M5,X,17.8,12,15.2,19,350
2002,DODGE,DAKOTA,PICKUP TRUCK - STANDARD,4.7,8,A4,X,17.8,12.9,15.6,18,359
2002,DODGE,DAKOTA,PICKUP TRUCK - STANDARD,4.7,8,M5,X,17.6,12.6,15.3,18,352
2002,DODGE,DAKOTA,PICKUP TRUCK - STANDARD,5.9,8,A4,X,20.7,15.3,18.3,15,421
2002,DODGE,DAKOTA 4X4,PICKUP TRUCK - STANDARD,3.9,6,A4,X,18.2,14.6,16.6,17,382
2002,DODGE,DAKOTA 4X4,PICKUP TRUCK - STANDARD,3.9,6,M5,X,17.8,13.4,15.8,18,363
2002,DODGE,DAKOTA 4X4,PICKUP TRUCK - STANDARD,4.7,8,A4,X,19.7,14.4,17.3,16,398
2002,DODGE,DAKOTA 4X4,PICKUP TRUCK - STANDARD,4.7,8,M5,X,18.2,13.6,16.1,18,370
2002,DODGE,DAKOTA 4X4,PICKUP TRUCK - STANDARD,5.9,8,A4,X,21.6,15.9,19,15,437
2002,DODGE,DURANGO 4X4,SUV,4.7,8,A4,X,19.9,14.3,17.4,16,400
2002,DODGE,DURANGO 4X4,SUV,4.7,8,A5,X,19.4,14.5,17.2,16,396
2002,DODGE,DURANGO 4X4,SUV,5.9,8,A4,X,21.6,15.9,19,15,437
2002,DODGE,GRAND CARAVAN,MINIVAN,3.3,6,A4,X,14.9,10.6,13,22,299
2002,DODGE,GRAND CARAVAN,MINIVAN,3.8,6,A4,X,15,10.9,13.1,22,301
2002,DODGE,GRAND CARAVAN,MINIVAN,3.8,6,AS4,X,15.2,10.9,13.3,21,306
2002,DODGE,GRAND CARAVAN AWD,MINIVAN,3.8,6,A4,X,15.2,11.1,13.4,21,308
2002,DODGE,GRAND CARAVAN AWD,MINIVAN,3.8,6,AS4,X,15.5,11.2,13.6,21,313
2002,DODGE,RAM 1500,PICKUP TRUCK - STANDARD,3.7,6,A4,X,17.8,13.3,15.7,18,361
2002,DODGE,RAM 1500,PICKUP TRUCK - STANDARD,3.7,6,M5,X,16.9,12.6,15,19,345
2002,DODGE,RAM 1500,PICKUP TRUCK - STANDARD,4.7,8,A4,X,18.3,13.4,16.1,18,370
2002,DODGE,RAM 1500,PICKUP TRUCK - STANDARD,4.7,8,M5,X,18.4,13.1,16,18,368
2002,DODGE,RAM 1500,PICKUP TRUCK - STANDARD,5.9,8,A4,X,22.1,14.9,18.9,15,435
2002,DODGE,RAM 1500 4X4,PICKUP TRUCK - STANDARD,4.7,8,A4,X,20.5,15.1,18.1,16,416
2002,DODGE,RAM 1500 4X4,PICKUP TRUCK - STANDARD,4.7,8,M5,X,19.1,14.5,17.1,17,393
2002,DODGE,RAM 1500 4X4,PICKUP TRUCK - STANDARD,5.9,8,A4,X,23,16.3,20,14,460
2002,DODGE,RAM 1500 VAN,VAN - CARGO,3.9,6,A3,X,18.1,15.5,16.9,17,389
2002,DODGE,RAM 1500 VAN,VAN - CARGO,5.2,8,A4,X,21.3,16.8,19.3,15,444
2002,DODGE,RAM 1500 VAN,VAN - CARGO,5.9,8,A4,X,21.4,14.7,18.4,15,423
2002,DODGE,RAM 1500 WAGON,VAN - PASSENGER,3.9,6,A3,X,18.4,15.8,17.2,16,396
2002,DODGE,RAM 1500 WAGON,VAN - PASSENGER,5.2,8,A4,X,21.4,16.9,19.4,15,446
2002,DODGE,RAM 2500 VAN,VAN - CARGO,3.9,6,A3,X,18.4,15.8,17.2,16,396
2002,DODGE,RAM 2500 VAN,VAN - CARGO,5.2,8,A4,X,21.4,16.9,19.4,15,446
2002,DODGE,RAM 2500 VAN,VAN - CARGO,5.9,8,A4,X,21.4,14.7,18.4,15,423
2002,DODGE,RAM 2500 VAN CNG,VAN - CARGO,5.2,8,A4,N,20.7,16.3,18.8,15,355
2002,DODGE,RAM 2500 WAGON,VAN - PASSENGER,5.2,8,A4,X,21.8,16.7,19.5,14,449
2002,DODGE,RAM 2500 WAGON,VAN - PASSENGER,5.9,8,A4,X,22.3,14.9,19,15,437
2002,DODGE,RAM 2500 WAGON CNG,VAN - PASSENGER,5.2,8,A4,N,20.7,16.9,19,15,359
2002,DODGE,VIPER GTS,TWO-SEATER,8,10,M6,Z,23,12.3,18.2,16,419
2002,DODGE,VIPER RT/10,TWO-SEATER,8,10,M6,Z,23,12.3,18.2,16,419
