MODEL,MAKE,MODEL,VEHICLE CLASS,ENGINE SIZE,CYLINDERS,TRANSMISSION,FUEL,FUEL CONSUMPTION*,,,,CO2 EMISSIONS 
2008,AUDI,TT COUPE QUATTRO,SUBCOMPACT,3.2,6,AS6,Z,13.2,9.8,11.7,24,269
2008,AUDI,TT COUPE QUATTRO,SUBCOMPACT,3.2,6,M6,Z,14.2,9.6,12.1,23,278
2008,AUDI,TT ROADSTER,TWO-SEATER,2,4,AS6,Z,10.6,8.2,9.6,29,221
2008,AUDI,TT ROADSTER QUATTRO,TWO-SEATER,3.2,6,AS6,Z,13.2,9.8,11.7,24,269
2008,AUDI,TT ROADSTER QUATTRO,TWO-SEATER,3.2,6,M6,Z,14.2,9.6,12.1,23,278
2008,BENTLEY,ARNAGE,MID-SIZE,6.8,8,AS6,Z,24.5,16.2,20.8,14,478
2008,BENTLEY,AZURE,MID-SIZE,6.8,8,AS6,Z,24.9,15.3,20.6,14,474
2008,BENTLEY,CONTINENTAL FLYING SPUR,MID-SIZE,6,12,AS6,Z,22.9,13.9,18.9,15,435
2008,BENTLEY,CONTINENTAL GT,COMPACT,6,12,AS6,Z,22.4,13.6,18.5,15,426
2008,BENTLEY,CONTINENTAL GTC,COMPACT,6,12,AS6,Z,22.9,13.9,18.9,15,435
2008,BMW,128i CABRIOLET,SUBCOMPACT,3,6,A6,Z,12.9,8.6,10.9,26,251
2008,BMW,128i CABRIOLET,SUBCOMPACT,3,6,M6,Z,12.7,8.3,10.7,26,246
2008,BMW,128i COUPE,SUBCOMPACT,3,6,A6,Z,12.6,8.3,10.7,26,246
2008,BMW,128i COUPE,SUBCOMPACT,3,6,M6,Z,12.7,8.3,10.7,26,246
2008,BMW,135i CABRIOLET,SUBCOMPACT,3,6,A6,Z,13.4,9,11.4,25,262
2008,BMW,135i CABRIOLET,SUBCOMPACT,3,6,M6,Z,13.9,9.1,11.8,24,271
2008,BMW,135i COUPE,SUBCOMPACT,3,6,A6,Z,13.2,9.1,11.4,25,262
2008,BMW,135i COUPE,SUBCOMPACT,3,6,M6,Z,13.5,9.4,11.6,24,267
2008,BMW,323i,COMPACT,2.5,6,A6,Z,12.7,8,10.6,27,244
2008,BMW,323i,COMPACT,2.5,6,M6,Z,12.6,8.2,10.6,27,244
2008,BMW,328i,COMPACT,3,6,A6,Z,12.6,8.3,10.7,26,246
2008,BMW,328i,COMPACT,3,6,M6,Z,12.7,8.3,10.7,26,246
2008,BMW,328i CABRIOLET,SUBCOMPACT,3,6,A6,Z,12.9,8.6,10.9,26,251
2008,BMW,328i CABRIOLET,SUBCOMPACT,3,6,M6,Z,13.7,8.8,11.5,25,265
2008,BMW,328i COUPE,SUBCOMPACT,3,6,A6,Z,12.6,8.3,10.7,26,246
2008,BMW,328i COUPE,SUBCOMPACT,3,6,M6,Z,12.7,8.3,10.7,26,246
2008,BMW,328xi,COMPACT,3,6,A6,Z,13.4,9.4,11.6,24,267
2008,BMW,328xi,COMPACT,3,6,M6,Z,13.8,9,11.7,24,269
2008,BMW,328xi COUPE,SUBCOMPACT,3,6,A6,Z,13.4,9.4,11.6,24,267
2008,BMW,328xi COUPE,SUBCOMPACT,3,6,M6,Z,13.8,9,11.7,24,269
2008,BMW,328xi TOURING,STATION WAGON - SMALL,3,6,A6,Z,13.4,9.4,11.6,24,267
2008,BMW,328xi TOURING,STATION WAGON - SMALL,3,6,M6,Z,13.8,9,11.7,24,269
2008,BMW,335i,COMPACT,3,6,A6,Z,13.4,9,11.4,25,262
2008,BMW,335i,COMPACT,3,6,M6,Z,13.9,9.1,11.8,24,271
2008,BMW,335i CABRIOLET,SUBCOMPACT,3,6,A6,Z,13.4,9,11.4,25,262
2008,BMW,335i CABRIOLET,SUBCOMPACT,3,6,M6,Z,13.9,9.1,11.8,24,271
2008,BMW,335i COUPE,SUBCOMPACT,3,6,A6,Z,13.4,9,11.4,25,262
2008,BMW,335i COUPE,SUBCOMPACT,3,6,M6,Z,13.9,9.1,11.8,24,271
2008,BMW,335xi,COMPACT,3,6,A6,Z,13.8,9.4,11.8,24,271
2008,BMW,335xi,COMPACT,3,6,M6,Z,14.2,9.5,12.1,23,278
2008,BMW,335xi COUPE,SUBCOMPACT,3,6,A6,Z,13.8,9.4,11.8,24,271
2008,BMW,335xi COUPE,SUBCOMPACT,3,6,M6,Z,14.2,9.5,12.1,23,278
2008,BMW,528i,MID-SIZE,3,6,A6,Z,12.9,8.6,10.9,26,251
2008,BMW,528i,MID-SIZE,3,6,M6,Z,12.7,8.3,10.7,26,246
2008,BMW,528xi,MID-SIZE,3,6,A6,Z,13.4,9.4,11.6,24,267
2008,BMW,528xi,MID-SIZE,3,6,M6,Z,13.8,9,11.7,24,269
2008,BMW,535i,MID-SIZE,3,6,A6,Z,13.4,9,11.4,25,262
2008,BMW,535i,MID-SIZE,3,6,M6,Z,13.9,9.1,11.8,24,271
2008,BMW,535xi,MID-SIZE,3,6,A6,Z,13.8,9.4,11.8,24,271
2008,BMW,535xi,MID-SIZE,3,6,M6,Z,14.2,9.5,12.1,23,278
2008,BMW,535xi TOURING,STATION WAGON - MID-SIZE,3,6,A6,Z,14.4,9.7,12.3,23,283
2008,BMW,535xi TOURING,STATION WAGON - MID-SIZE,3,6,M6,Z,15.1,10.1,12.8,22,294
2008,BMW,550i,MID-SIZE,4.8,8,A6,Z,15,10.1,12.8,22,294
2008,BMW,550i,MID-SIZE,4.8,8,M6,Z,15.6,10.7,13.4,21,308
2008,BMW,650i CABRIOLET,SUBCOMPACT,4.8,8,A6,Z,15.4,10.2,13.1,22,301
2008,BMW,650i CABRIOLET,SUBCOMPACT,4.8,8,M6,Z,16.7,11.3,14.3,20,329
2008,BMW,650i COUPE,SUBCOMPACT,4.8,8,A6,Z,15,10.1,12.8,22,294
2008,BMW,650i COUPE,SUBCOMPACT,4.8,8,M6,Z,15.6,10.7,13.4,21,308
2008,BMW,750i,FULL-SIZE,4.8,8,A6,Z,15.4,10.2,13.1,22,301
2008,BMW,750Li,FULL-SIZE,4.8,8,A6,Z,15.4,10.2,13.1,22,301
2008,BMW,760Li,FULL-SIZE,6,12,A6,Z,17.7,11.3,14.8,19,340
2008,BMW,M COUPE,TWO-SEATER,3.2,6,M6,Z,16.2,10.6,13.7,21,315
2008,BMW,M ROADSTER,TWO-SEATER,3.2,6,M6,Z,16.2,10.6,13.7,21,315
2008,BMW,M3,COMPACT,4,8,M6,Z,17,11.4,14.5,19,334
2008,BMW,M3 COUPE,SUBCOMPACT,4,8,M6,Z,17,11.4,14.5,19,334
2008,BMW,M5,MID-SIZE,5,10,AM7,Z,20.3,12.9,17,17,391
2008,BMW,M5,MID-SIZE,5,10,M6,Z,21.9,13.9,18.3,15,421
2008,BMW,M6,SUBCOMPACT,5,10,AM7,Z,20.3,12.9,17,17,391
2008,BMW,M6,SUBCOMPACT,5,10,M6,Z,21.9,13.9,18.3,15,421
2008,BMW,M6 CABRIOLET,SUBCOMPACT,5,10,AM7,Z,19.9,12.7,16.6,17,382
2008,BMW,M6 CABRIOLET,SUBCOMPACT,5,10,M6,Z,22.3,13.7,18.5,15,426
2008,BMW,X3 3.0i,SUV,3,6,A6,Z,13.7,9.8,12,24,276
2008,BMW,X3 3.0i,SUV,3,6,M6,Z,14.4,9.9,12.4,23,285
2008,BMW,X3 3.0si,SUV,3,6,A6,Z,13.7,9.8,12,24,276
2008,BMW,X3 3.0si,SUV,3,6,M6,Z,14.4,9.9,12.4,23,285
2008,BMW,X5 3.0si,SUV,3,6,A6,Z,15.2,11,13.3,21,306
2008,BMW,X5 4.8i,SUV,4.8,8,A6,Z,17.3,12,14.9,19,343
2008,BMW,X6 XDRIVE 35i,SUV,3,6,A6,Z,16.1,11.8,14.1,20,324
2008,BMW,Z4 3.0si,TWO-SEATER,3,6,A6,Z,12.6,8.3,10.7,26,246
2008,BMW,Z4 3.0si,TWO-SEATER,3,6,M6,Z,12.7,8.3,10.7,26,246
2008,BUICK,ALLURE,MID-SIZE,3.6,6,A4,X,13.9,9.3,11.8,24,271
2008,BUICK,ALLURE,MID-SIZE,3.8,6,A4,X,13.5,8.6,11.3,25,260
2008,BUICK,ALLURE,MID-SIZE,5.3,8,A4,Z,14.5,9.6,12.3,23,283
2008,BUICK,ENCLAVE,SUV,3.6,6,A6,X,14.6,9.8,12.4,23,285
2008,BUICK,ENCLAVE AWD,SUV,3.6,6,A6,X,15.1,10.5,13,22,299
2008,BUICK,LUCERNE,FULL-SIZE,3.8,6,A4,X,13.5,8.6,11.3,25,260
2008,BUICK,LUCERNE,FULL-SIZE,4.6,8,A4,Z,15.4,10.3,13.1,22,301
2008,CADILLAC,CTS,MID-SIZE,3.6,6,AS6,X,13.3,8.9,11.3,25,260
2008,CADILLAC,CTS,MID-SIZE,3.6,6,M6,X,15.2,9.6,12.7,22,292
2008,CADILLAC,CTS #,MID-SIZE,3.6,6,AS6,X,13.7,8.9,11.6,24,267
2008,CADILLAC,CTS #,MID-SIZE,3.6,6,M6,X,15.6,9.5,12.9,22,297
2008,CADILLAC,CTS AWD,MID-SIZE,3.6,6,AS6,X,13.8,9.5,11.9,24,274
2008,CADILLAC,CTS AWD #,MID-SIZE,3.6,6,AS6,X,14,8.9,11.7,24,269
2008,CADILLAC,DTS,FULL-SIZE,4.6,8,A4,Z,15.4,10.3,13.1,22,301
2008,CADILLAC,ESCALADE AWD,SUV,6.2,8,A6,Z,19.6,12.7,16.5,17,380
2008,CADILLAC,SRX,SUV,3.6,6,AS5,X,16,10.5,13.5,21,311
2008,CADILLAC,SRX,SUV,4.6,8,AS6,Z,17.6,11.5,14.8,19,340
2008,CADILLAC,SRX AWD,SUV,3.6,6,AS5,X,16.5,10.9,14,20,322
2008,CADILLAC,SRX AWD,SUV,4.6,8,AS6,Z,17.8,11.8,15.1,19,347
2008,CADILLAC,STS,MID-SIZE,4.4,8,AS6,Z,18.2,12.1,15.5,18,357
2008,CADILLAC,STS,MID-SIZE,4.6,8,AS6,Z,15.7,9.6,13,22,299
2008,CADILLAC,STS #,MID-SIZE,3.6,6,AS6,X,13.7,8.9,11.6,24,267
2008,CADILLAC,STS AWD,MID-SIZE,4.6,8,AS6,Z,17.1,11,14.4,20,331
2008,CADILLAC,STS AWD #,MID-SIZE,3.6,6,AS6,X,14,8.9,11.7,24,269
2008,CADILLAC,XLR,TWO-SEATER,4.4,8,AS6,Z,17.3,11.4,14.7,19,338
2008,CADILLAC,XLR,TWO-SEATER,4.6,8,AS6,Z,15.7,9.6,13,22,299
2008,CHEVROLET,AVALANCHE,PICKUP TRUCK - STANDARD,5.3,8,A4,X,16.4,11.5,14.2,20,327
2008,CHEVROLET,AVALANCHE,PICKUP TRUCK - STANDARD,6,8,A4,X,18.8,13.5,16.4,17,377
2008,CHEVROLET,AVALANCHE 4X4,PICKUP TRUCK - STANDARD,6,8,A4,X,19.1,13.8,16.8,17,386
2008,CHEVROLET,AVALANCHE 4X4 FFV,PICKUP TRUCK - STANDARD,5.3,8,A4,X,17.1,12.2,14.9,19,343
2008,CHEVROLET,AVALANCHE 4X4 FFV,PICKUP TRUCK - STANDARD,5.3,8,A4,E,21.9,16.1,19.3,15,309
2008,CHEVROLET,AVALANCHE FFV,PICKUP TRUCK - STANDARD,5.3,8,A4,X,16.6,11.8,14.4,20,331
2008,CHEVROLET,AVALANCHE FFV,PICKUP TRUCK - STANDARD,5.3,8,A4,E,21.6,15.7,18.9,15,302
2008,CHEVROLET,AVEO,COMPACT,1.6,4,A4,X,10.3,7.4,9,31,207
2008,CHEVROLET,AVEO,COMPACT,1.6,4,M5,X,10,7,8.6,33,198
2008,CHEVROLET,AVEO 5,SUBCOMPACT,1.6,4,A4,X,10.3,7.4,9,31,207
2008,CHEVROLET,AVEO 5,SUBCOMPACT,1.6,4,M5,X,10,7,8.6,33,198
2008,CHEVROLET,COBALT,SUBCOMPACT,2.2,4,A4,X,10.5,7.6,9.2,31,212
2008,CHEVROLET,COBALT,SUBCOMPACT,2.2,4,M5,X,10.5,7.1,9,31,207
2008,CHEVROLET,COBALT,SUBCOMPACT,2.4,4,A4,Z,10.8,7.6,9.4,30,216
2008,CHEVROLET,COBALT,SUBCOMPACT,2.4,4,M5,Z,10.6,7.4,9.2,31,212
2008,CHEVROLET,COBALT TURBO,SUBCOMPACT,2,4,M5,Z,10.6,7.9,9.4,30,216
2008,CHEVROLET,COLORADO,PICKUP TRUCK - SMALL,2.9,4,A4,X,13,9.9,11.6,24,267
2008,CHEVROLET,COLORADO,PICKUP TRUCK - SMALL,2.9,4,M5,X,13.9,9.8,12.1,23,278
2008,CHEVROLET,COLORADO,PICKUP TRUCK - SMALL,3.7,5,A4,X,15.7,11,13.6,21,313
2008,CHEVROLET,COLORADO 4X4,PICKUP TRUCK - SMALL,2.9,4,A4,X,13.7,10.6,12.3,23,283
2008,CHEVROLET,COLORADO 4X4,PICKUP TRUCK - SMALL,2.9,4,M5,X,15.1,10.5,13,22,299
2008,CHEVROLET,COLORADO 4X4,PICKUP TRUCK - SMALL,3.7,5,A4,X,16.1,11.3,13.9,20,320
2008,CHEVROLET,COLORADO CHASSIS CAB,PICKUP TRUCK - SMALL,3.7,5,A4,X,17.3,13.4,15.6,18,359
2008,CHEVROLET,COLORADO CHASSIS CAB 4X4,PICKUP TRUCK - SMALL,3.7,5,A4,X,16.1,11.5,14,20,322
2008,CHEVROLET,COLORADO CREW CAB,PICKUP TRUCK - SMALL,2.9,4,A4,X,13,9.9,11.6,24,267
2008,CHEVROLET,COLORADO CREW CAB,PICKUP TRUCK - SMALL,2.9,4,M5,X,14.2,9.8,12.2,23,281
2008,CHEVROLET,COLORADO CREW CAB,PICKUP TRUCK - SMALL,3.7,5,A4,X,15.2,11,13.3,21,306
2008,CHEVROLET,COLORADO CREW CAB 4X4,PICKUP TRUCK - SMALL,3.7,5,A4,X,16.1,11.5,14,20,322
2008,CHEVROLET,CORVETTE,TWO-SEATER,6.2,8,AS6,Z,16,9.6,13.1,22,301
2008,CHEVROLET,CORVETTE,TWO-SEATER,6.2,8,M6,Z,14.5,9.1,12.1,23,278
2008,CHEVROLET,CORVETTE,TWO-SEATER,7,8,M6,Z,15.9,9.7,13.1,22,301
2008,CHEVROLET,EQUINOX,SUV,3.4,5,A5,X,13.7,9.8,12,24,276
2008,CHEVROLET,EQUINOX,SUV,3.6,6,AS6,X,14.6,9.8,12.4,23,285
2008,CHEVROLET,EQUINOX AWD,SUV,3.4,5,A5,X,14,9.9,12.2,23,281
2008,CHEVROLET,EQUINOX AWD,SUV,3.6,6,AS6,X,14.6,9.8,12.4,23,285
2008,CHEVROLET,EXPRESS CARGO,VAN - CARGO,4.3,6,A4,X,15.7,11.8,14,20,322
2008,CHEVROLET,EXPRESS CARGO,VAN - CARGO,5.3,8,A4,X,17.2,13.4,15.5,18,357
2008,CHEVROLET,EXPRESS CARGO AWD,VAN - CARGO,5.3,8,A4,X,17.4,13.8,15.8,18,363
2008,CHEVROLET,EXPRESS CARGO AWD FFV,VAN - CARGO,5.3,8,A4,X,17.4,13.8,15.8,18,363
2008,CHEVROLET,EXPRESS CARGO AWD FFV,VAN - CARGO,5.3,8,A4,E,23.5,19.1,21.5,13,344
2008,CHEVROLET,EXPRESS CARGO CONV,VAN - CARGO,5.3,8,A4,X,18.1,13.9,16.2,17,373
2008,CHEVROLET,EXPRESS CARGO CONV AWD,VAN - CARGO,5.3,8,A4,X,18.6,14.6,16.8,17,386
2008,CHEVROLET,EXPRESS CARGO CONV AWD FFV,VAN - CARGO,5.3,8,A4,X,18.6,14.6,16.8,17,386
2008,CHEVROLET,EXPRESS CARGO CONV AWD FFV,VAN - CARGO,5.3,8,A4,E,25.1,20.2,22.9,12,366
2008,CHEVROLET,EXPRESS CARGO CONV FFV,VAN - CARGO,5.3,8,A4,X,18.1,13.9,16.2,17,373
2008,CHEVROLET,EXPRESS CARGO CONV FFV,VAN - CARGO,5.3,8,A4,E,24.5,19.2,22.1,13,354
2008,CHEVROLET,EXPRESS CARGO FFV,VAN - CARGO,5.3,8,A4,X,17.2,13.4,15.5,18,357
2008,CHEVROLET,EXPRESS CARGO FFV,VAN - CARGO,5.3,8,A4,E,23.2,18.4,21,13,336
2008,CHEVROLET,EXPRESS PASSENGER,VAN - PASSENGER,5.3,8,A4,X,18.1,13.9,16.2,17,373
2008,CHEVROLET,EXPRESS PASSENGER AWD,VAN - PASSENGER,5.3,8,A4,X,18.6,14.6,16.8,17,386
2008,CHEVROLET,EXPRESS PASSENGER AWD FFV,VAN - PASSENGER,5.3,8,A4,X,18.6,14.6,16.8,17,386
2008,CHEVROLET,EXPRESS PASSENGER AWD FFV,VAN - PASSENGER,5.3,8,A4,E,25.1,20.2,22.9,12,366
2008,CHEVROLET,EXPRESS PASSENGER FFV,VAN - PASSENGER,5.3,8,A4,X,18.1,13.9,16.2,17,373
2008,CHEVROLET,EXPRESS PASSENGER FFV,VAN - PASSENGER,5.3,8,A4,E,24.5,19.2,22.1,13,354
2008,CHEVROLET,HHR,SUV,2.2,4,A4,X,10.9,7.9,9.5,30,219
2008,CHEVROLET,HHR,SUV,2.2,4,M5,X,11.7,7.9,10,28,230
2008,CHEVROLET,HHR,SUV,2.4,4,A4,Z,11,8.3,9.8,29,225
2008,CHEVROLET,HHR,SUV,2.4,4,M5,Z,11.7,8.2,10.1,28,232
2008,CHEVROLET,HHR PANEL,SUV,2.2,4,A4,X,10.9,7.9,9.5,30,219
2008,CHEVROLET,HHR PANEL,SUV,2.2,4,M5,X,11.7,7.9,10,28,230
2008,CHEVROLET,HHR PANEL,SUV,2.4,4,A4,Z,11,8.3,9.8,29,225
2008,CHEVROLET,HHR PANEL,SUV,2.4,4,M5,Z,11.7,8.2,10.1,28,232
2008,CHEVROLET,HHR TURBO,SUV,2,4,A4,Z,12.3,8.2,10.5,27,242
2008,CHEVROLET,HHR TURBO,SUV,2,4,M5,Z,11.2,8.1,9.8,29,225
2008,CHEVROLET,IMPALA,FULL-SIZE,3.5,6,A4,X,13,8.6,11,26,253
2008,CHEVROLET,IMPALA,FULL-SIZE,5.3,8,A4,Z,14.5,9.6,12.3,23,283
2008,CHEVROLET,IMPALA FFV,FULL-SIZE,3.5,6,A4,X,12.8,8.3,10.8,26,248
2008,CHEVROLET,IMPALA FFV,FULL-SIZE,3.5,6,A4,E,16.5,10.9,14,20,224
2008,CHEVROLET,IMPALA FFV,FULL-SIZE,3.9,6,A4,X,13,8.6,11,26,253
2008,CHEVROLET,IMPALA FFV,FULL-SIZE,3.9,6,A4,E,17.4,11.4,14.7,19,235
2008,CHEVROLET,MALIBU,MID-SIZE,2.4,4,A4,X,11,7.8,9.5,30,219
2008,CHEVROLET,MALIBU,MID-SIZE,2.4,4,AS6,X,10.9,7.3,9.3,30,214
2008,CHEVROLET,MALIBU,MID-SIZE,3.5,6,A4,X,13,8.6,11,26,253
2008,CHEVROLET,MALIBU,MID-SIZE,3.6,6,AS6,X,13.7,9.3,11.7,24,269
2008,CHEVROLET,MALIBU HYBRID,MID-SIZE,2.4,4,A4,X,9.8,7.4,8.7,32,200
2008,CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,4.3,6,A4,X,15.7,11.8,14,20,322
2008,CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,4.8,8,A4,X,16.7,12.6,14.8,19,340
2008,CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,5.3,8,A4,X,16,11.5,14,20,322
2008,CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,6,8,A4,X,18.3,13.4,16.1,18,370
2008,CHEVROLET,SILVERADO 4X4,PICKUP TRUCK - STANDARD,4.3,6,A4,X,16.6,13.1,15,19,345
2008,CHEVROLET,SILVERADO 4X4,PICKUP TRUCK - STANDARD,4.8,8,A4,X,16.9,12.9,15.1,19,347
2008,CHEVROLET,SILVERADO 4X4,PICKUP TRUCK - STANDARD,5.3,8,A4,X,16.6,12.3,14.7,19,338
2008,CHEVROLET,SILVERADO 4X4,PICKUP TRUCK - STANDARD,6,8,A4,X,18.4,13.7,16.3,17,375
2008,CHEVROLET,SILVERADO 4X4 FFV,PICKUP TRUCK - STANDARD,5.3,8,A4,X,16.8,12.5,14.9,19,343
2008,CHEVROLET,SILVERADO 4X4 FFV,PICKUP TRUCK - STANDARD,5.3,8,A4,E,21.5,16.6,19.3,15,309
2008,CHEVROLET,SILVERADO FFV,PICKUP TRUCK - STANDARD,5.3,8,A4,X,16,11.8,14.1,20,324
2008,CHEVROLET,SILVERADO FFV,PICKUP TRUCK - STANDARD,5.3,8,A4,E,20.7,15.7,18.5,15,296
2008,CHEVROLET,SUBURBAN,SUV,5.3,8,A4,X,16.4,11.5,14.2,20,327
2008,CHEVROLET,SUBURBAN,SUV,6,8,A4,X,18.8,13.5,16.4,17,377
2008,CHEVROLET,SUBURBAN 4X4,SUV,6,8,A4,X,19.1,13.8,16.8,17,386
2008,CHEVROLET,SUBURBAN 4X4 FFV,SUV,5.3,8,A4,X,17.1,12.2,14.9,19,343
2008,CHEVROLET,SUBURBAN 4X4 FFV,SUV,5.3,8,A4,E,21.9,16.1,19.3,15,309
2008,CHEVROLET,SUBURBAN FFV,SUV,5.3,8,A4,X,16.6,11.8,14.4,20,331
2008,CHEVROLET,SUBURBAN FFV,SUV,5.3,8,A4,E,21.6,15.7,18.9,15,302
2008,CHEVROLET,TAHOE,SUV,5.3,8,A4,X,16.4,11.5,14.2,20,327
2008,CHEVROLET,TAHOE,SUV,6.2,8,A6,Z,19.4,12.5,16.3,17,375
