MODEL,MAKE,MODEL,VEHICLE CLASS,ENGINE SIZE,CYLINDERS,TRANSMISSION,FUEL,FUEL CONSUMPTION*,,,,CO2 EMISSIONS 
2011,AUDI,A3,STATION WAGON - SMALL,2.0,4,AS6,Z,10.8,8.2,9.6,29,221
2011,AUDI,A3,STATION WAGON - SMALL,2.0,4,M6,Z,11.8,8.0,10.1,28,232
2011,AUDI,A3 QUATTRO,STATION WAGON - SMALL,2.0,4,AS6,Z,11.0,8.9,10.0,28,230
2011,AUDI,A3 TDI CLEAN DIESEL,STATION WAGON - SMALL,2.0,4,AS6,D,7.9,5.7,6.9,41,186
2011,AUDI,A4,COMPACT,2.0,4,AV,Z,10.2,7.8,9.1,31,209
2011,AUDI,A4 AVANT,STATION WAGON - SMALL,2.0,4,AS8,Z,11.4,8.3,10.0,28,230
2011,AUDI,A4 QUATTRO,COMPACT,2.0,4,AS8,Z,11.4,8.3,10.0,28,230
2011,AUDI,A4 QUATTRO,COMPACT,2.0,4,M6,Z,10.9,7.8,9.5,30,219
2011,AUDI,A5 CABRIOLET,SUBCOMPACT,2.0,4,AS8,Z,11.4,8.3,10.0,28,230
2011,AUDI,A5 COUPE,SUBCOMPACT,2.0,4,AS8,Z,11.4,8.3,10.0,28,230
2011,AUDI,A5 COUPE,SUBCOMPACT,2.0,4,M6,Z,10.9,7.8,9.5,30,219
2011,AUDI,A6,MID-SIZE,3.0,6,AS6,Z,13.5,9.5,11.7,24,269
2011,AUDI,A6,MID-SIZE,4.2,8,AS6,Z,14.6,10.2,12.6,22,290
2011,AUDI,A6 AVANT,STATION WAGON - MID-SIZE,3.0,6,AS6,Z,13.5,9.5,11.7,24,269
2011,AUDI,A8,MID-SIZE,4.2,8,AS8,Z,14.0,9.3,11.9,24,274
2011,AUDI,A8L,FULL-SIZE,4.2,8,AS8,Z,14.0,9.3,11.9,24,274
2011,AUDI,Q5,SUV,2.0,4,AS8,Z,12.0,9.1,10.7,26,246
2011,AUDI,Q5,SUV,3.2,6,AS8,Z,13.0,10.6,11.9,24,274
2011,AUDI,Q7,SUV,3.0,6,AS8,Z,15.2,11.0,13.3,21,306
2011,AUDI,Q7 TDI CLEAN DIESEL,SUV,3.0,6,AS8,D,13.8,8.8,11.6,24,313
2011,AUDI,R8 COUPE,TWO-SEATER,4.2,8,AS6,Z,21.1,13.3,17.5,16,403
2011,AUDI,R8 COUPE,TWO-SEATER,4.2,8,M6,Z,18.1,12.0,15.3,18,352
2011,AUDI,R8 COUPE,TWO-SEATER,5.2,10,AS6,Z,18.8,13.4,16.4,17,377
2011,AUDI,R8 COUPE,TWO-SEATER,5.2,10,M6,Z,21.1,14.1,17.9,16,412
2011,AUDI,R8 SPYDER,TWO-SEATER,4.2,8,AS6,Z,21.1,13.3,17.5,16,403
2011,AUDI,R8 SPYDER,TWO-SEATER,4.2,8,M6,Z,18.1,12.0,15.3,18,352
2011,AUDI,R8 SPYDER,TWO-SEATER,5.2,10,AS6,Z,18.8,13.4,16.4,17,377
2011,AUDI,R8 SPYDER,TWO-SEATER,5.2,10,M6,Z,21.1,14.1,17.9,16,412
2011,AUDI,S4,COMPACT,3.0,6,AS7,Z,13.6,9.4,11.7,24,269
2011,AUDI,S4,COMPACT,3.0,6,M6,Z,13.7,9.6,11.9,24,274
2011,AUDI,S5 CABRIOLET,SUBCOMPACT,3.0,6,AS7,Z,14.5,9.6,12.3,23,283
2011,AUDI,S5 COUPE,SUBCOMPACT,4.2,8,AS6,Z,14.4,10.5,12.6,22,290
2011,AUDI,S5 COUPE,SUBCOMPACT,4.2,8,M6,Z,16.8,11.1,14.2,20,327
2011,AUDI,S6,MID-SIZE,5.2,10,AS6,Z,16.9,12.2,14.8,19,340
2011,AUDI,TT COUPE QUATTRO,SUBCOMPACT,2.0,4,AS6,Z,10.4,7.6,9.2,31,212
2011,AUDI,TT ROADSTER QUATTRO,TWO-SEATER,2.0,4,AS6,Z,10.4,7.6,9.2,31,212
2011,AUDI,TTS COUPE,SUBCOMPACT,2.0,4,AS6,Z,12.1,8.8,10.6,27,244
2011,AUDI,TTS ROADSTER,TWO-SEATER,2.0,4,AS6,Z,12.1,8.8,10.6,27,244
2011,BENTLEY,CONTINENTAL FLYING SPUR,MID-SIZE,6.0,12,AS6,Z,21.1,13.3,17.5,16,403
2011,BENTLEY,CONTINENTAL GTC,SUBCOMPACT,6.0,12,AS6,Z,21.1,13.3,17.5,16,403
2011,BENTLEY,CONTINENTAL SUPERSPORTS,TWO-SEATER,6.0,12,AS6,Z,20.2,12.9,16.9,17,389
2011,BENTLEY,CONTINENTAL SUPERSPORTS CONV,TWO-SEATER,6.0,12,AS6,Z,20.7,13.1,17.3,16,398
2011,BENTLEY,MULSANNE,MID-SIZE,6.8,8,AS8,Z,22.4,13.9,18.6,15,428
2011,BMW,1 SERIES M COUPE,SUBCOMPACT,3.0,6,M6,Z,12.7,9.3,11.1,25,255
2011,BMW,128i CABRIOLET,SUBCOMPACT,3.0,6,A6,Z,13.0,8.8,11.1,25,255
2011,BMW,128i CABRIOLET,SUBCOMPACT,3.0,6,M6,Z,12.1,8.2,10.4,27,239
2011,BMW,128i COUPE,SUBCOMPACT,3.0,6,A6,Z,12.3,8.1,10.4,27,239
2011,BMW,128i COUPE,SUBCOMPACT,3.0,6,M6,Z,12.1,8.2,10.4,27,239
2011,BMW,135i CABRIOLET,SUBCOMPACT,3.0,6,AM7,Z,13.2,9.3,11.4,25,262
2011,BMW,135i CABRIOLET,SUBCOMPACT,3.0,6,M6,Z,12.5,8.5,10.7,26,246
2011,BMW,135i COUPE,SUBCOMPACT,3.0,6,AM7,Z,13.1,9.3,11.4,25,262
2011,BMW,135i COUPE,SUBCOMPACT,3.0,6,M6,Z,11.8,8.3,10.2,28,235
2011,BMW,323i,COMPACT,2.5,6,A6,Z,12.7,8.0,10.6,27,244
2011,BMW,323i,COMPACT,2.5,6,M6,Z,12.6,8.2,10.6,27,244
2011,BMW,328i,COMPACT,3.0,6,A6,Z,12.3,8.1,10.4,27,239
2011,BMW,328i,COMPACT,3.0,6,M6,Z,12.1,8.2,10.4,27,239
2011,BMW,328i CABRIOLET,SUBCOMPACT,3.0,6,A6,Z,13.0,8.8,11.1,25,255
2011,BMW,328i CABRIOLET,SUBCOMPACT,3.0,6,M6,Z,13.7,8.8,11.5,25,265
2011,BMW,328i COUPE,SUBCOMPACT,3.0,6,A6,Z,12.3,8.1,10.4,27,239
2011,BMW,328i COUPE,SUBCOMPACT,3.0,6,M6,Z,12.1,8.2,10.4,27,239
2011,BMW,328i xDRIVE,COMPACT,3.0,6,A6,Z,13.3,9.3,11.5,25,265
2011,BMW,328i xDRIVE,COMPACT,3.0,6,M6,Z,13.8,9.0,11.7,24,269
2011,BMW,328i xDRIVE COUPE,SUBCOMPACT,3.0,6,A6,Z,13.3,9.3,11.5,25,265
2011,BMW,328i xDRIVE COUPE,SUBCOMPACT,3.0,6,M6,Z,13.8,9.0,11.7,24,269
2011,BMW,328i xDRIVE TOURING,STATION WAGON - SMALL,3.0,6,A6,Z,13.3,9.3,11.5,25,265
2011,BMW,328i xDRIVE TOURING,STATION WAGON - SMALL,3.0,6,M6,Z,13.8,9.0,11.7,24,269
2011,BMW,335d,COMPACT,3.0,6,A6,D,10.3,6.5,8.6,33,232
2011,BMW,335i,COMPACT,3.0,6,A6,Z,12.8,8.6,10.9,26,251
2011,BMW,335i,COMPACT,3.0,6,M6,Z,12.5,8.5,10.7,26,246
2011,BMW,335i CABRIOLET,SUBCOMPACT,3.0,6,A6,Z,12.8,8.6,10.9,26,251
2011,BMW,335i CABRIOLET,SUBCOMPACT,3.0,6,M6,Z,12.5,8.5,10.7,26,246
2011,BMW,335i COUPE,SUBCOMPACT,3.0,6,A6,Z,12.8,8.6,10.9,26,251
2011,BMW,335i COUPE,SUBCOMPACT,3.0,6,M6,Z,12.5,8.5,10.7,26,246
2011,BMW,335i xDRIVE,COMPACT,3.0,6,A6,Z,12.6,8.8,10.9,26,251
2011,BMW,335i xDRIVE,COMPACT,3.0,6,M6,Z,12.5,8.9,10.9,26,251
2011,BMW,335i xDRIVE COUPE,SUBCOMPACT,3.0,6,A6,Z,12.6,8.8,10.9,26,251
2011,BMW,335i xDRIVE COUPE,SUBCOMPACT,3.0,6,M6,Z,12.5,8.9,10.9,26,251
2011,BMW,335is CABRIOLET,SUBCOMPACT,3.0,6,AM7,Z,13.8,9.9,12.1,23,278
2011,BMW,335is CABRIOLET,SUBCOMPACT,3.0,6,M6,Z,13.7,9.0,11.6,24,267
2011,BMW,335is COUPE,SUBCOMPACT,3.0,6,AM7,Z,13.8,9.9,12.1,23,278
2011,BMW,335is COUPE,SUBCOMPACT,3.0,6,M6,Z,13.7,9.0,11.6,24,267
2011,BMW,528i,MID-SIZE,3.0,6,A8,Z,11.0,7.4,9.4,30,216
2011,BMW,535i,MID-SIZE,3.0,6,A8,Z,11.5,7.8,9.8,29,225
2011,BMW,535i,MID-SIZE,3.0,6,M6,Z,12.5,8.5,10.7,26,246
2011,BMW,535i xDRIVE,MID-SIZE,3.0,6,A8,Z,11.8,8.0,10.1,28,232
2011,BMW,535i xDRIVE GRAN TURISMO,FULL-SIZE,3.0,6,A8,Z,13.0,8.7,11.0,26,253
2011,BMW,550i,MID-SIZE,4.4,8,A8,Z,14.3,9.4,12.1,23,278
2011,BMW,550i,MID-SIZE,4.4,8,M6,Z,16.1,10.5,13.6,21,313
2011,BMW,550i xDRIVE,MID-SIZE,4.4,8,A8,Z,15.0,9.9,12.7,22,292
2011,BMW,550i xDRIVE GRAN TURISMO,FULL-SIZE,4.4,8,A8,Z,16.2,10.9,13.8,20,317
2011,BMW,750i xDRIVE,FULL-SIZE,4.4,8,A6,Z,17.1,11.8,14.7,19,338
2011,BMW,750Li xDRIVE,FULL-SIZE,4.4,8,A6,Z,17.1,11.8,14.7,19,338
2011,BMW,760Li,FULL-SIZE,6.0,12,A8,Z,18.5,12.1,15.6,18,359
2011,BMW,ACTIVEHYBRID 7 L,FULL-SIZE,4.4,8,A8,Z,13.7,9.8,12.0,24,276
2011,BMW,ACTIVEHYBRID X6,SUV,4.4,8,A7,Z,14.0,12.1,13.2,21,304
2011,BMW,ALPINA B7 xDRIVE,FULL-SIZE,4.4,8,A6,Z,17.3,11.4,14.7,19,338
2011,BMW,M3 CABRIOLET,SUBCOMPACT,4.0,8,AM7,Z,17.3,11.9,14.9,19,343
2011,BMW,M3 CABRIOLET,SUBCOMPACT,4.0,8,M6,Z,17.4,11.9,14.9,19,343
2011,BMW,M3 COUPE,SUBCOMPACT,4.0,8,AM7,Z,17.1,11.7,14.7,19,338
2011,BMW,M3 COUPE,SUBCOMPACT,4.0,8,M6,Z,17.0,11.4,14.5,19,334
2011,BMW,M3 SEDAN,COMPACT,4.0,8,AM7,Z,17.1,11.7,14.7,19,338
2011,BMW,M3 SEDAN,COMPACT,4.0,8,M6,Z,17.0,11.4,14.5,19,334
2011,BMW,X3 xDRIVE28i,SUV,3.0,6,A8,Z,12.5,9.3,11.0,26,253
2011,BMW,X3 xDRIVE35i,SUV,3.0,6,A8,Z,12.6,9.1,11.0,26,253
2011,BMW,X5 M,SUV,4.4,8,A6,Z,18.9,13.9,16.7,17,384
2011,BMW,X5 xDRIVE35d,SUV,3.0,6,A6,D,12.3,9.0,10.9,26,294
2011,BMW,X5 xDRIVE35i,SUV,3.0,6,A8,Z,14.6,10.1,12.5,23,288
2011,BMW,X5 xDRIVE50i,SUV,4.4,8,A8,Z,16.9,11.5,14.5,19,334
2011,BMW,X6 M,SUV,4.4,8,A6,Z,18.9,13.9,16.7,17,384
2011,BMW,X6 xDRIVE35i,SUV,3.0,6,A8,Z,14.6,10.1,12.5,23,288
2011,BMW,X6 xDRIVE50i,SUV,4.4,8,A8,Z,16.9,11.5,14.5,19,334
2011,BMW,Z4 sDRIVE30i,TWO-SEATER,3.0,6,A6,Z,12.3,8.1,10.4,27,239
2011,BMW,Z4 sDRIVE30i,TWO-SEATER,3.0,6,M6,Z,12.1,8.2,10.4,27,239
2011,BMW,Z4 sDRIVE35i,TWO-SEATER,3.0,6,AM7,Z,13.8,9.9,12.1,23,278
2011,BMW,Z4 sDRIVE35i,TWO-SEATER,3.0,6,M6,Z,12.7,9.3,11.1,25,255
2011,BMW,Z4 sDRIVE35is,TWO-SEATER,3.0,6,AM7,Z,13.8,9.9,12.1,23,278
2011,BUGATTI,VEYRON,TWO-SEATER,8.0,16,AS7,Z,28.5,18.1,23.8,12,547
2011,BUICK,ENCLAVE,SUV,3.6,6,A6,X,14.3,9.9,12.3,23,283
2011,BUICK,ENCLAVE AWD,SUV,3.6,6,A6,X,15.0,10.6,13.0,22,299
2011,BUICK,LACROSSE,MID-SIZE,2.4,4,AS6,X,12.2,7.8,10.2,28,235
2011,BUICK,LACROSSE,MID-SIZE,3.6,6,AS6,Z,13.7,8.7,11.5,25,265
2011,BUICK,LACROSSE AWD,MID-SIZE,3.6,6,AS6,Z,14.3,9.1,12.0,24,276
2011,BUICK,LUCERNE,FULL-SIZE,3.9,6,A4,X,13.5,8.8,11.4,25,262
2011,BUICK,LUCERNE,FULL-SIZE,3.9,6,A4,E,18.1,11.9,15.3,18,245
2011,BUICK,LUCERNE,FULL-SIZE,4.6,8,A4,Z,15.4,10.3,13.1,22,301
2011,BUICK,REGAL,MID-SIZE,2.0,4,AS6,Z,13.0,8.3,10.9,26,251
2011,BUICK,REGAL,MID-SIZE,2.0,4,AS6,E,17.3,11.1,14.5,19,232
2011,BUICK,REGAL,MID-SIZE,2.0,4,M6,Z,11.9,7.4,9.9,29,228
2011,BUICK,REGAL,MID-SIZE,2.0,4,M6,E,15.7,10.5,13.4,21,214
2011,BUICK,REGAL,MID-SIZE,2.4,4,AS6,X,12.2,7.8,10.2,28,235
2011,CADILLAC,CTS,MID-SIZE,3.0,6,AS6,X,12.8,8.6,10.9,26,251
2011,CADILLAC,CTS,MID-SIZE,3.0,6,M6,X,14.7,9.1,12.2,23,281
2011,CADILLAC,CTS,MID-SIZE,3.6,6,AS6,X,12.9,8.2,10.8,26,248
2011,CADILLAC,CTS,MID-SIZE,3.6,6,M6,X,14.8,9.1,12.2,23,281
2011,CADILLAC,CTS AWD,MID-SIZE,3.0,6,AS6,X,13.4,9.0,11.4,25,262
2011,CADILLAC,CTS AWD,MID-SIZE,3.6,6,AS6,X,13.2,8.8,11.2,25,258
2011,CADILLAC,CTS SPORT WAGON,STATION WAGON - SMALL,3.0,6,AS6,X,12.8,8.6,10.9,26,251
2011,CADILLAC,CTS SPORT WAGON,STATION WAGON - SMALL,3.6,6,AS6,X,13.3,8.9,11.3,25,260
2011,CADILLAC,CTS SPORT WAGON AWD,STATION WAGON - SMALL,3.0,6,AS6,X,13.4,9.0,11.4,25,262
2011,CADILLAC,CTS SPORT WAGON AWD,STATION WAGON - SMALL,3.6,6,AS6,X,13.2,8.8,11.2,25,258
2011,CADILLAC,CTS-V,MID-SIZE,6.2,8,AS6,Z,19.6,12.6,16.4,17,377
2011,CADILLAC,CTS-V,MID-SIZE,6.2,8,M6,Z,16.6,12.3,14.7,19,338
2011,CADILLAC,CTS-V SPORT WAGON,STATION WAGON - SMALL,6.2,8,AS6,Z,19.6,12.6,16.4,17,377
2011,CADILLAC,CTS-V SPORT WAGON,STATION WAGON - SMALL,6.2,8,M6,Z,16.6,12.3,14.7,19,338
2011,CADILLAC,DTS,FULL-SIZE,4.6,8,A4,Z,15.4,10.3,13.1,22,301
2011,CADILLAC,ESCALADE AWD,SUV,6.2,8,A6,Z,17.0,11.9,14.7,19,338
2011,CADILLAC,ESCALADE AWD,SUV,6.2,8,A6,E,23.3,16.1,20.1,14,322
2011,CADILLAC,ESCALADE ESV AWD,SUV,6.2,8,A6,Z,18.8,13.4,16.4,17,377
2011,CADILLAC,ESCALADE ESV AWD,SUV,6.2,8,A6,E,25.7,17.8,22.2,13,355
2011,CADILLAC,ESCALADE HYBRID 4WD,SUV,6.0,8,AV,X,11.8,10.1,11.0,26,253
2011,CADILLAC,SRX,SUV,3.0,6,AS6,X,13.3,9.5,11.6,24,267
2011,CADILLAC,SRX AWD,SUV,2.8,6,AS6,Z,15.2,10.7,13.2,21,304
2011,CADILLAC,SRX AWD,SUV,3.0,6,AS6,X,13.7,10.4,12.2,23,281
2011,CADILLAC,STS,MID-SIZE,3.6,6,AS6,X,12.9,8.2,10.8,26,248
2011,CADILLAC,STS AWD,MID-SIZE,3.6,6,AS6,X,13.2,8.8,11.2,25,258
2011,CHEVROLET,AVALANCHE,PICKUP TRUCK - STANDARD,5.3,8,A6,X,16.1,11.2,13.9,20,320
2011,CHEVROLET,AVALANCHE,PICKUP TRUCK - STANDARD,5.3,8,A6,E,21.5,14.7,18.5,15,296
2011,CHEVROLET,AVALANCHE 4WD,PICKUP TRUCK - STANDARD,5.3,8,A6,X,16.1,11.2,13.9,20,320
2011,CHEVROLET,AVALANCHE 4WD,PICKUP TRUCK - STANDARD,5.3,8,A6,E,21.5,14.7,18.5,15,296
2011,CHEVROLET,AVEO,COMPACT,1.6,4,A4,X,9.5,7.0,8.3,34,191
2011,CHEVROLET,AVEO,COMPACT,1.6,4,M5,X,8.8,6.8,7.9,36,182
2011,CHEVROLET,AVEO 5,SUBCOMPACT,1.6,4,A4,X,9.5,7.0,8.3,34,191
2011,CHEVROLET,AVEO 5,SUBCOMPACT,1.6,4,M5,X,8.8,6.8,7.9,36,182
2011,CHEVROLET,CAMARO,COMPACT,3.6,6,A6,X,12.7,7.9,10.5,27,242
2011,CHEVROLET,CAMARO,COMPACT,3.6,6,AS6,X,12.9,8.2,10.8,26,248
2011,CHEVROLET,CAMARO,COMPACT,3.6,6,M6,X,13.9,8.5,11.5,25,265
2011,CHEVROLET,CAMARO SS,COMPACT,6.2,8,AS6,Z,14.9,9.5,12.5,23,288
2011,CHEVROLET,CAMARO SS,COMPACT,6.2,8,M6,Z,14.8,9.7,12.5,23,288
2011,CHEVROLET,COLORADO,PICKUP TRUCK - SMALL,2.9,4,A4,X,12.8,9.6,11.3,25,260
2011,CHEVROLET,COLORADO,PICKUP TRUCK - SMALL,2.9,4,M5,X,12.8,9.3,11.2,25,258
2011,CHEVROLET,COLORADO,PICKUP TRUCK - SMALL,3.7,5,A4,X,14.0,10.3,12.4,23,285
2011,CHEVROLET,COLORADO,PICKUP TRUCK - SMALL,5.3,8,A4,X,16.1,11.7,14.1,20,324
2011,CHEVROLET,COLORADO 4WD,PICKUP TRUCK - SMALL,2.9,4,A4,X,13.5,10.1,12.0,24,276
2011,CHEVROLET,COLORADO 4WD,PICKUP TRUCK - SMALL,2.9,4,M5,X,13.2,9.6,11.6,24,267
2011,CHEVROLET,COLORADO 4WD,PICKUP TRUCK - SMALL,3.7,5,A4,X,14.5,10.6,12.7,22,292
2011,CHEVROLET,COLORADO 4WD,PICKUP TRUCK - SMALL,5.3,8,A4,X,17.0,12.2,14.9,19,343
2011,CHEVROLET,COLORADO CHASSIS CAB,PICKUP TRUCK - SMALL,3.7,5,A4,X,15.4,11.8,13.8,20,317
2011,CHEVROLET,COLORADO CHASSIS CAB 4WD,PICKUP TRUCK - SMALL,3.7,5,A4,X,14.9,11.0,13.1,22,301
2011,CHEVROLET,COLORADO CREW CAB,PICKUP TRUCK - SMALL,2.9,4,A4,X,12.8,9.6,11.3,25,260
2011,CHEVROLET,COLORADO CREW CAB,PICKUP TRUCK - SMALL,2.9,4,M5,X,12.9,9.3,11.2,25,258
2011,CHEVROLET,COLORADO CREW CAB,PICKUP TRUCK - SMALL,3.7,5,A4,X,14.2,10.4,12.5,23,288
2011,CHEVROLET,COLORADO CREW CAB,PICKUP TRUCK - SMALL,5.3,8,A4,X,16.1,11.7,14.1,20,324
2011,CHEVROLET,COLORADO CREW CAB 4WD,PICKUP TRUCK - SMALL,3.7,5,A4,X,14.9,11.0,13.1,22,301
2011,CHEVROLET,COLORADO CREW CAB 4WD,PICKUP TRUCK - SMALL,5.3,8,A4,X,17.0,12.2,14.9,19,343
2011,CHEVROLET,CORVETTE,TWO-SEATER,6.2,8,AS6,Z,16.0,9.5,13.0,22,299
2011,CHEVROLET,CORVETTE,TWO-SEATER,6.2,8,M6,Z,14.5,9.1,12.1,23,278
2011,CHEVROLET,CORVETTE Z06,TWO-SEATER,7.0,8,M6,Z,16.0,9.8,13.2,21,304
2011,CHEVROLET,CORVETTE ZR1,TWO-SEATER,6.2,8,M6,Z,17.2,12.0,14.9,19,343
2011,CHEVROLET,CRUZE,COMPACT,1.4,4,AS6,X,9.8,6.6,8.4,34,193
2011,CHEVROLET,CRUZE,COMPACT,1.8,4,AS6,X,10.5,6.7,8.8,32,202
2011,CHEVROLET,CRUZE,COMPACT,1.8,4,M6,X,9.1,6.5,7.9,36,182
2011,CHEVROLET,CRUZE ECO,MID-SIZE,1.4,4,AS6,X,9.1,6.2,7.8,36,179
2011,CHEVROLET,CRUZE ECO,MID-SIZE,1.4,4,M6,X,8.4,5.6,7.1,40,163
2011,CHEVROLET,EQUINOX,SUV,2.4,4,A6,X,10.5,7.3,9.1,31,209
2011,CHEVROLET,EQUINOX,SUV,3.0,6,A6,X,13.9,9.6,12.0,24,276
2011,CHEVROLET,EQUINOX,SUV,3.0,6,A6,E,18.8,13.1,16.3,17,261
2011,CHEVROLET,EQUINOX AWD,SUV,2.4,4,A6,X,11.5,8.2,10.0,28,230
2011,CHEVROLET,EQUINOX AWD,SUV,3.0,6,A6,X,14.5,10.2,12.5,23,288
2011,CHEVROLET,EQUINOX AWD,SUV,3.0,6,A6,E,19.6,13.8,17.0,17,272
2011,CHEVROLET,EXPRESS 2500 PASSENGER,VAN - PASSENGER,4.8,8,A6,X,21.1,14.2,18.0,16,414
2011,CHEVROLET,EXPRESS 2500 PASSENGER,VAN - PASSENGER,4.8,8,A6,E,28.3,19.4,24.3,12,389
2011,CHEVROLET,EXPRESS 2500 PASSENGER,VAN - PASSENGER,6.0,8,A6,X,21.9,14.9,18.7,15,430
2011,CHEVROLET,EXPRESS 2500 PASSENGER,VAN - PASSENGER,6.0,8,A6,E,30.0,20.2,25.6,11,410
2011,CHEVROLET,EXPRESS 3500 PASSENGER,VAN - PASSENGER,6.0,8,A6,X,22.3,15.0,19.0,15,437
2011,CHEVROLET,EXPRESS 3500 PASSENGER,VAN - PASSENGER,6.0,8,A6,E,30.3,20.4,25.8,11,413
2011,CHEVROLET,EXPRESS CARGO,VAN - CARGO,4.3,6,A4,X,15.7,11.8,14.0,20,322
2011,CHEVROLET,EXPRESS CARGO,VAN - CARGO,5.3,8,A4,X,18.0,13.4,15.9,18,366
2011,CHEVROLET,EXPRESS CARGO,VAN - CARGO,5.3,8,A4,E,23.5,17.7,20.9,14,334
2011,CHEVROLET,EXPRESS CARGO AWD,VAN - CARGO,5.3,8,A4,X,18.3,14.2,16.4,17,377
2011,CHEVROLET,EXPRESS CARGO AWD,VAN - CARGO,5.3,8,A4,E,23.7,18.8,21.5,13,344
2011,CHEVROLET,EXPRESS CARGO CONV,VAN - CARGO,5.3,8,A4,X,18.6,13.9,16.5,17,380
2011,CHEVROLET,EXPRESS CARGO CONV,VAN - CARGO,5.3,8,A4,E,23.9,18.5,21.5,13,344
2011,CHEVROLET,EXPRESS CARGO CONV AWD,VAN - CARGO,5.3,8,A4,X,18.3,14.2,16.4,17,377
2011,CHEVROLET,EXPRESS CARGO CONV AWD,VAN - CARGO,5.3,8,A4,E,25.3,19.3,22.6,12,362
2011,CHEVROLET,EXPRESS PASSENGER,VAN - PASSENGER,5.3,8,A4,X,18.6,13.9,16.5,17,380
2011,CHEVROLET,EXPRESS PASSENGER,VAN - PASSENGER,5.3,8,A4,E,23.9,18.5,21.5,13,344
2011,CHEVROLET,EXPRESS PASSENGER AWD,VAN - PASSENGER,5.3,8,A4,X,18.3,14.2,16.4,17,377
2011,CHEVROLET,EXPRESS PASSENGER AWD,VAN - PASSENGER,5.3,8,A4,E,25.3,19.3,22.6,12,362
2011,CHEVROLET,HHR,SUV,2.2,4,A4,X,11.0,7.9,9.6,29,221
2011,CHEVROLET,HHR,SUV,2.2,4,A4,E,14.8,10.6,12.9,22,206
2011,CHEVROLET,HHR,SUV,2.2,4,M5,X,10.5,7.4,9.1,31,209
2011,CHEVROLET,HHR,SUV,2.2,4,M5,E,14.2,10.2,12.4,23,198
2011,CHEVROLET,HHR,SUV,2.4,4,A4,Z,10.9,8.0,9.6,29,221
2011,CHEVROLET,HHR,SUV,2.4,4,A4,E,15.3,11.1,13.4,21,214
2011,CHEVROLET,HHR,SUV,2.4,4,M5,Z,10.9,7.9,9.5,30,219
2011,CHEVROLET,HHR,SUV,2.4,4,M5,E,14.2,10.4,12.5,23,200
2011,CHEVROLET,HHR PANEL,SUV,2.2,4,A4,X,11.0,7.9,9.6,29,221
2011,CHEVROLET,HHR PANEL,SUV,2.2,4,A4,E,14.8,10.6,12.9,22,206
2011,CHEVROLET,HHR PANEL,SUV,2.2,4,M5,X,10.5,7.4,9.1,31,209
2011,CHEVROLET,HHR PANEL,SUV,2.2,4,M5,E,14.2,10.2,12.4,23,198
