MODEL,MAKE,MODEL,VEHICLE CLASS,ENGINE SIZE,CYLINDERS,TRANSMISSION,FUEL,FUEL CONSUMPTION*,,,,CO2 EMISSIONS 
YEAR,,# = high output engine,,(L),,,TYPE,CITY (L/100 km),HWY (L/100 km),COMB (L/100 km),COMB (mpg),(g/km)
2004,CHEVROLET,C1500 SUBURBAN,SUV,5.3,8,A4,X,18,14.1,16.2,17,373
2004,CHEVROLET,C1500 SUBURBAN FFV,SUV,5.3,8,A4,X,18.8,14.1,16.7,17,384
2004,CHEVROLET,C1500 SUBURBAN FFV,SUV,5.3,8,A4,E,24.7,18.5,21.9,13,350
2004,CHEVROLET,C1500 TAHOE,SUV,4.8,8,A4,X,16.8,13.4,15.3,18,352
2004,CHEVROLET,C1500 TAHOE,SUV,5.3,8,A4,X,18,14.1,16.2,17,373
2004,CHEVROLET,C1500 TAHOE FFV,SUV,5.3,8,A4,X,18.8,14.1,16.7,17,384
2004,CHEVROLET,C1500 TAHOE FFV,SUV,5.3,8,A4,E,24.7,18.5,21.9,13,350
2004,CHEVROLET,CAVALIER,COMPACT,2.2,4,A4,X,11.2,7.9,9.7,29,223
2004,CHEVROLET,CAVALIER,COMPACT,2.2,4,M5,X,10.8,7.2,9.2,31,212
2004,CHEVROLET,CAVALIER BI-FUEL,COMPACT,2.2,4,A4,X,11,8,9.6,29,221
2004,CHEVROLET,CAVALIER BI-FUEL,COMPACT,2.2,4,A4,N,11.6,8,10,28,189
2004,CHEVROLET,COLORADO,PICKUP TRUCK - STANDARD,3.5,5,A4,X,14.4,10.9,12.8,22,294
2004,CHEVROLET,COLORADO,PICKUP TRUCK - STANDARD,3.5,5,M5,X,14.7,10.3,12.7,22,292
2004,CHEVROLET,COLORADO 4X4,PICKUP TRUCK - STANDARD,2.8,4,A4,X,15.2,11.1,13.4,21,308
2004,CHEVROLET,COLORADO 4X4,PICKUP TRUCK - STANDARD,3.5,5,A4,X,15.5,11.4,13.7,21,315
2004,CHEVROLET,COLORADO 4X4,PICKUP TRUCK - STANDARD,3.5,5,M5,X,15.1,11.2,13.3,21,306
2004,CHEVROLET,CORVETTE,TWO-SEATER,5.7,8,A4,Z,14.8,10.5,12.9,22,297
2004,CHEVROLET,CORVETTE,TWO-SEATER,5.7,8,M6,Z,13.8,9.1,11.7,24,269
2004,CHEVROLET,EPICA,MID-SIZE,2.5,6,A4,X,13.4,9.4,11.6,24,267
2004,CHEVROLET,EXPRESS CARGO BI-FUEL,VAN - CARGO,6,8,A4,X,21.5,15.7,18.9,15,435
2004,CHEVROLET,EXPRESS CARGO BI-FUEL,VAN - CARGO,6,8,A4,N,22.2,16.1,19.5,14,369
2004,CHEVROLET,EXPRESS CARGO CNG,VAN - CARGO,6,8,A4,N,22.2,16.1,19.5,14,369
2004,CHEVROLET,G15 EXPRESS PASSENGER,VAN - PASSENGER,4.3,6,A4,X,18.6,14.2,16.6,17,382
2004,CHEVROLET,G15 EXPRESS PASSENGER,VAN - PASSENGER,5.3,8,A4,X,18,14.1,16.2,17,373
2004,CHEVROLET,G15/25 EXPRESS CARGO,VAN - CARGO,4.3,6,A4,X,18.6,14.2,16.6,17,382
2004,CHEVROLET,G15/25 EXPRESS CARGO,VAN - CARGO,5.3,8,A4,X,18,14.1,16.2,17,373
2004,CHEVROLET,H15 EXPRESS AWD PASSENGER,VAN - PASSENGER,5.3,8,A4,X,18.8,15.3,17.2,16,396
2004,CHEVROLET,H15/25 EXPRESS AWD CARGO,VAN - CARGO,5.3,8,A4,X,18.8,15.3,17.2,16,396
2004,CHEVROLET,IMPALA,FULL-SIZE,3.4,6,A4,X,12.5,8,10.4,27,239
2004,CHEVROLET,IMPALA,FULL-SIZE,3.8,6,A4,X,13.3,8.5,11.1,25,255
2004,CHEVROLET,IMPALA #,FULL-SIZE,3.8,6,A4,Z,15,9.7,12.6,22,290
